dataset,ticker,date,adjClose,previous_adjClose,simple_return,absolute_return,threshold,treatment
crypto_prices,BCH-USD,2020-03-19,221.2685546875,179.0923309326172,0.2354998873220957,0.2354998873220957,0.2,retained; no internal price-rule failure
crypto_prices,TRX-USD,2021-02-11,0.0570640005171299,0.046188998967409134,0.2354457076975005,0.2354457076975005,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2020-11-27,0.2064090073108673,0.16754800081253052,0.23193954156348529,0.23193954156348529,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2021-05-20,74.0557632446289,60.121788024902344,0.23176248873295546,0.23176248873295546,0.2,retained; no internal price-rule failure
crypto_prices,EOS-USD,2020-01-14,3.8306539058685303,3.1103100776672363,0.23159871852441127,0.23159871852441127,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2021-06-21,39.42816925048828,51.11225128173828,-0.22859650550013177,0.22859650550013177,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2020-11-21,0.10840500146150589,0.08830700069665909,0.22759238346102229,0.22759238346102229,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2021-05-01,44.6092529296875,36.368431091308594,0.22659272316941692,0.22659272316941692,0.2,retained; no internal price-rule failure
crypto_prices,TRX-USD,2021-05-05,0.14635300636291504,0.11939399689435959,0.22579870152440673,0.22579870152440673,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2021-04-05,0.5363669991493225,0.43780699372291565,0.22512204427868188,0.22512204427868188,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2020-03-13,4.846123218536377,3.9639461040496826,0.22255022932462087,0.22255022932462087,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2022-09-22,0.48510101437568665,0.3968279957771301,0.22244654998618896,0.22244654998618896,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2021-01-28,0.29224100708961487,0.23906999826431274,0.22240770155741973,0.22240770155741973,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2021-04-13,1.7940009832382202,1.4677350521087646,0.22229211645568725,0.22229211645568725,0.2,retained; no internal price-rule failure
crypto_prices,ADA-USD,2021-05-20,1.8104690313339233,1.4825210571289062,0.22120965677218152,0.22120965677218152,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2020-12-23,0.12647099792957306,0.16218499839305878,-0.22020532612351784,0.22020532612351784,0.2,retained; no internal price-rule failure
crypto_prices,EOS-USD,2021-06-21,3.5251801013946533,4.516932010650635,-0.21956316962874234,0.21956316962874234,0.2,retained; no internal price-rule failure
crypto_prices,ADA-USD,2021-02-05,0.5378739833831787,0.44105100631713867,0.21952784525882985,0.21952784525882985,0.2,retained; no internal price-rule failure
crypto_prices,EOS-USD,2023-06-10,0.6986380219459534,0.8944650292396545,-0.21893198827478488,0.21893198827478488,0.2,retained; no internal price-rule failure
crypto_prices,BCH-USD,2022-07-28,154.74412536621094,127.09396362304688,0.21755684499047323,0.21755684499047323,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2022-09-05,39.50648880004883,32.45296096801758,0.21734620267723814,0.21734620267723814,0.2,retained; no internal price-rule failure
crypto_prices,EOS-USD,2021-09-07,4.875247001647949,6.218042850494385,-0.21595152705319043,0.21595152705319043,0.2,retained; no internal price-rule failure
crypto_prices,BCH-USD,2021-05-12,1209.806884765625,1542.425048828125,-0.21564624116757602,0.21564624116757602,0.2,retained; no internal price-rule failure
crypto_prices,TRX-USD,2021-05-24,0.07672300189733505,0.06318099796772003,0.21433665762186593,0.21433665762186593,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2021-06-21,0.6103879809379578,0.7763770222663879,-0.21379952853818052,0.21379952853818052,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2022-02-07,0.8278189897537231,0.6836469769477844,0.21088663837820243,0.21088663837820243,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2021-01-04,0.1651799976825714,0.1364230066537857,0.21079282544890088,0.21079282544890088,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2020-12-16,0.5686280131340027,0.46970999240875244,0.21059381815145528,0.21059381815145528,0.2,retained; no internal price-rule failure
crypto_prices,ADA-USD,2021-02-20,1.1229579448699951,0.9276490211486816,0.21054183130540904,0.21054183130540904,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2021-09-07,0.33428698778152466,0.42343199253082275,-0.21052968675438244,0.21052968675438244,0.2,retained; no internal price-rule failure
crypto_prices,LTC-USD,2020-03-13,37.43795394897461,30.930883407592773,0.21037454558392965,0.21037454558392965,0.2,retained; no internal price-rule failure
crypto_prices,TRX-USD,2021-06-21,0.05358399823307991,0.06783299893140793,-0.21006001389878792,0.21006001389878792,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2022-03-19,33.92270278930664,28.089841842651367,0.2076501882541293,0.2076501882541293,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2023-01-04,19.186887741088867,15.893769264221191,0.20719556337595058,0.20719556337595058,0.2,retained; no internal price-rule failure
crypto_prices,BCH-USD,2021-01-11,479.58734130859375,603.5962524414062,-0.20545010117479245,0.20545010117479245,0.2,retained; no internal price-rule failure
crypto_prices,EOS-USD,2020-12-23,2.304887056350708,2.898909091949463,-0.20491226760039105,0.20491226760039105,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2021-06-21,0.23666700720787048,0.2976300120353699,-0.20482815026145496,0.20482815026145496,0.2,retained; no internal price-rule failure
crypto_prices,BCH-USD,2023-06-30,305.0069580078125,253.4472198486328,0.2034338281160586,0.2034338281160586,0.2,retained; no internal price-rule failure
