variant,variant_label,kind,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,view_scale_annual,is_primary,risk_aversion,tau,turnover,transaction_cost,covariance_trace,covariance_condition_number,covariance_ridge_added,expected_return_min,expected_return_max,solver_success,solver_status,solver_iterations,active_view_count,mean_active_confidence,maximum_active_confidence,minimum_view_uncertainty,maximum_view_uncertainty,posterior_return_shift_l2,maximum_absolute_posterior_return_shift,l1_weight_tilt_from_prior,maximum_weight_sum_residual,maximum_bound_residual
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-12-01,2022-11-30,2023-11-30,2023-12-01,252,0.02,True,2.5,0.05,0.573945258409095,0.0005739452584090951,3.6801088767873025,285.3080632813413,7.360217679972428e-10,-0.2766021355118453,1.2222043695132911,True,0,25,10,0.7524564060832539,0.9224965706447188,9.296928626678298e-05,0.002088450038141191,0.09787656086822036,0.042410859261815856,1.464688686264304,2.220446049250313e-16,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,0.04,False,2.5,0.05,1.0,0.001,13.184233797269265,708.2401086386429,2.6368467330853855e-09,-0.3492732395247833,0.9488143251997084,True,0,26,7,0.605628407551529,0.8956916099773243,0.0006310293800666183,0.012691368878791482,0.28677927575993184,0.07655506598487394,1.1870565238496698,0.0,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,0.04,False,2.5,0.05,0.4747938098724034,0.0004747938098724034,13.465257787911993,661.1466828998957,2.693051530651883e-09,-0.23740683868214907,0.9237121823064337,True,0,27,10,0.5687647978132376,0.95,0.0002510584828448435,0.03708747189916257,0.10337815742111488,0.045599539550050194,0.5029250060333436,2.220446049250313e-16,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-03-01,2020-02-28,2021-02-26,2021-03-01,252,0.04,False,2.5,0.05,0.38953196282047464,0.00038953196282047464,13.324354398206259,663.0315596849582,2.664870852992543e-09,-0.09602128620994455,0.9459226944620321,True,0,27,10,0.48763503086419746,0.8641975308641975,0.000847917869116385,0.03069548399716524,0.19230531530285028,0.06920520060271762,1.0215501555109936,1.1102230246251565e-16,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-04-01,2020-04-01,2021-03-31,2021-04-01,252,0.04,False,2.5,0.05,0.29997063005896607,0.0002999706300589661,7.651657660345755,384.1065013271364,1.530331516765836e-09,-0.060127039234835644,1.226556819766659,True,0,25,9,0.5676377844271062,0.95,0.00010888646344379198,0.011854440573227598,0.2058570326945681,0.07555920193341628,1.1955753772253097,2.220446049250313e-16,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-05-03,2020-05-01,2021-04-30,2021-05-03,252,0.04,False,2.5,0.05,0.8393238634417848,0.0008393238634417848,6.276780580370753,349.63417521830985,1.2553561035205896e-09,-0.2081438801394524,0.8493961050735777,True,0,29,9,0.5879095230917565,0.925,0.00014768833304815794,0.021454415318469852,0.14147552507940336,0.04770680233719074,1.2141121687114274,0.0,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-06-01,2020-06-01,2021-05-28,2021-06-01,252,0.04,False,2.5,0.05,0.9056736128629516,0.0009056736128629515,5.719485651015339,338.35690348588344,1.1438971187640966e-09,-0.09446757920356907,1.0236878148723123,True,0,17,9,0.6549415875931026,0.95,8.49376546691046e-05,0.006187864416689747,0.2793046848686807,0.09524804740833287,1.4964418405350826,0.0,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-07-01,2020-07-01,2021-06-30,2021-07-01,252,0.04,False,2.5,0.05,0.8373188693362696,0.0008373188693362696,4.93436282698919,284.1972655923129,9.868725555291125e-10,-0.04517062980827402,0.9353134194385742,True,0,26,7,0.5846671069743319,0.9375,8.390973447078886e-05,0.0053018602079844025,0.16509309626151256,0.07417405419436826,1.2055409140818092,0.0,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-08-02,2020-07-31,2021-07-30,2021-08-02,252,0.04,False,2.5,0.05,0.5364339745176974,0.0005364339745176973,4.644660133462096,291.6771084447581,9.289320174030991e-10,-0.03111480254552568,0.9864628459904821,True,0,29,9,0.38003317260011626,0.9487534626038782,6.625508439128137e-05,0.028723463388693887,0.09735399374886078,0.028038814757164757,1.154409721064587,0.0,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-09-01,2020-09-01,2021-08-31,2021-09-01,252,0.04,False,2.5,0.05,0.8159678594261893,0.0008159678594261893,4.51621493339901,314.3404924254211,9.032429776473723e-10,-0.07863987065770972,1.0546679801982481,True,0,28,10,0.4846874298540965,0.95,6.135817606069928e-05,0.012861598495731501,0.1514521836805912,0.045610527009463574,1.3109214957653237,2.220446049250313e-16,0.0
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2021-10-01,2020-10-01,2021-09-30,2021-10-01,252,0.04,False,2.5,0.05,0.7955764057422229,0.0007955764057422229,4.295516232029762,344.8846496829951,8.591032378149199e-10,-0.12416434745014902,1.315533795988761,True,0,23,10,0.7175787037037036,0.95,8.903655831013392e-05,0.003699157548523793,0.16926745473481028,0.060903375522753565,1.3384938648859492,0.0,0.0
