fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,covariance_trace,covariance_condition_number,covariance_ridge_added,expected_return_min,expected_return_max,solver_success,solver_status,solver_message,solver_iterations,valid_start_count,objective_value,expected_portfolio_return,expected_portfolio_volatility,expected_sharpe,weight_sum_residual,maximum_bound_residual,minimum_weight,maximum_weight,crypto_sleeve_weight,weight_hhi,risk_contribution_dispersion,effective_number_of_bets,effective_bet_ratio
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,6,2021-06-01,2020-06-01,2021-05-31,2021-06-01,365,365,10,0.12858318314504366,0.00012858318314504366,10.0,17.227374545736026,72.75682647962479,1.722737437346228e-08,1.6344977660684372,4.027006627045755,True,0,Optimization terminated successfully,3,7,-0.7756855948906416,2.686071655873438,0.9093121286383156,2.9539600003970024,0.0,0.0,0.0,0.25,1.0,0.25,0.1268361322939648,2.1720807843050536,0.21720807843050535
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,7,2021-07-01,2020-07-01,2021-06-30,2021-07-01,365,365,10,0.03236955235020461,3.236955235020461e-05,10.0,18.176576460737515,70.20327110789776,1.8176576278971752e-08,1.6099765563400221,3.707606194316678,True,0,Optimization terminated successfully,3,7,-0.7537517123210438,2.5438115319203285,0.9406456612334378,2.70432495120927,0.0,0.0,0.0,0.25,1.0,0.25,0.1264168623624668,2.1249573090612435,0.21249573090612434
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,8,2021-08-01,2020-08-01,2021-07-31,2021-08-01,365,365,10,0.04005616600204413,4.005616600204413e-05,10.0,18.24476651914211,70.76295106941735,1.8244766336694446e-08,1.3485258758858145,3.110042374149922,True,0,Optimization terminated successfully,3,7,-0.7413194472925123,2.2270885418895032,0.9457305278885397,2.354887017194796,0.0,0.0,0.0,0.25,1.0,0.25,0.1260130635443491,2.098702816187132,0.20987028161871318
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,9,2021-09-01,2020-09-01,2021-08-31,2021-09-01,365,365,10,0.1134929177832279,0.0001134929177832279,10.0,18.505071238487623,73.26727316661785,1.8505071053436915e-08,1.515952508322425,4.022120776322449,True,0,Optimization terminated successfully,3,7,-0.7324882097131162,2.5290211721302134,0.9555321838330637,2.646714799270483,0.0,0.0,0.0,0.25,1.0,0.25,0.1260492385219961,2.080250272335352,0.2080250272335352
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,10,2021-10-01,2020-10-01,2021-09-30,2021-10-01,365,365,10,0.029414194563487372,2.9414194563487375e-05,10.0,18.79433778168706,73.57058081973744,1.879433759374368e-08,1.527302557636806,3.926079204576511,True,0,Optimization terminated successfully,3,7,-0.7078311540663467,2.5698419098109566,0.960507690275227,2.6755037318593313,0.0,0.0,0.0,0.25,1.0,0.25,0.12571987475039206,2.0295846253580536,0.20295846253580535
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,11,2021-11-01,2020-11-01,2021-10-31,2021-11-01,365,365,10,0.06456295775276573,6.456295775276574e-05,10.0,19.04437463514134,71.81863804773873,1.9044374444697596e-08,1.7333005404828021,3.935855325204024,True,0,Optimization terminated successfully,3,7,-0.7036022582202868,2.6855446007842896,0.9671850578900505,2.7766605561948023,0.0,0.0,0.0,0.24999999999999892,1.0,0.24999999999999525,0.1255223268675593,2.021019845910822,0.20210198459108222
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,12,2021-12-01,2020-12-01,2021-11-30,2021-12-01,365,365,10,0.057082746304197816,5.7082746304197816e-05,10.0,17.997252383018985,70.55614188438821,1.7997252203046466e-08,1.3146231034194442,3.122853656507479,True,0,Optimization terminated successfully,3,7,-0.6584569161216945,2.160012574972949,0.957182901218904,2.256635144884355,5.10702591327572e-15,0.0,0.0,0.25,1.000000000000005,0.2499999999999973,0.12537838872835383,1.9318090898331988,0.19318090898331988
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,13,2022-01-01,2021-01-01,2021-12-31,2022-01-01,365,365,10,0.25000000000000194,0.00025000000000000196,10.0,17.27330101013917,72.3924214120708,1.7273300837406165e-08,0.7900713622483729,2.9288592735790466,True,0,Optimization terminated successfully,7,7,-0.6101933064772668,1.8593140566250357,0.9890655194745775,1.879869452544217,4.440892098500626e-16,0.0,0.0,0.25,0.9999999999999996,0.2499999999999998,0.1276719076829032,1.840787200480266,0.18407872004802658
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,14,2022-02-01,2021-02-01,2022-01-31,2022-02-01,365,365,10,0.26539304517692713,0.00026539304517692714,10.0,15.19484365491244,79.58440088892253,1.5194843502964006e-08,0.228404468262425,2.3355318524584225,True,0,Optimization terminated successfully,4,7,-0.62512140585637,1.2253272190024895,0.9057346482903874,1.352854526781488,0.0,0.0,0.0,0.25,1.0,0.25,0.12582106238358953,1.8684727872015467,0.18684727872015466
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,15,2022-03-01,2021-03-01,2022-02-28,2022-03-01,365,365,10,0.030977675358764348,3.097767535876435e-05,10.0,14.128382893230137,87.02163127414079,1.4128382751946311e-08,-0.11156085519844017,2.0724468445062976,True,0,Optimization terminated successfully,4,7,-0.5113160126534229,0.6885315414882683,0.885842223809727,0.7772620484572434,0.0,0.0,0.0,0.25,1.0,0.25,0.12517185926123528,1.6674841819128667,0.16674841819128666
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,16,2022-04-01,2021-04-01,2022-03-31,2022-04-01,365,365,10,0.022737919253591365,2.2737919253591364e-05,10.0,13.775940315329713,88.56969625858278,1.3775940177570309e-08,0.013983181025180258,2.2375922244923276,True,0,Optimization terminated successfully,4,7,-0.47892758233521143,0.4890537758367176,0.8675250819343442,0.5637344510504079,0.0,0.0,0.0,0.25,1.0,0.25,0.124742205740244,1.6143422244313959,0.1614342224431396
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,17,2022-05-01,2021-05-01,2022-04-30,2022-05-01,365,365,10,0.04111941579120727,4.1119415791207275e-05,10.0,12.133849289500647,91.69322369832706,1.2133849168162154e-08,-0.6263076640328578,0.5920204615802523,True,0,Optimization terminated successfully,4,7,-0.43909975486463315,0.011274210397467677,0.8442174571948099,0.01335462836190328,0.0,0.0,0.0,0.25,1.0,0.25,0.12457650619401699,1.5513100303914877,0.15513100303914878
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,18,2022-06-01,2021-06-01,2022-05-31,2022-06-01,365,365,10,0.33238312688795857,0.0003323831268879586,10.0,8.248953824074619,106.49155068112245,8.248953741585081e-09,-1.0786584425585104,0.4837732700368159,True,0,Optimization terminated successfully,3,7,-0.3306739732322677,-0.00019440129127731853,0.7424766138547072,-0.00026182816758099306,0.0,0.0,0.0,0.25,1.0,0.25,0.12361638973035266,1.3919059197369117,0.13919059197369116
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,19,2022-07-01,2021-07-01,2022-06-30,2022-07-01,365,365,10,0.31379336624972887,0.0003137933662497289,10.0,7.9239962305765665,108.69507491751155,7.923996151336606e-09,-1.2801539154201342,0.3150518664621398,True,0,Optimization terminated successfully,4,7,-0.3575753309974221,-0.42642468460070526,0.7192614052124081,-0.5928646824512654,0.0,0.0,0.0,0.25,1.0,0.25,0.12314919224201278,1.4298582750411455,0.14298582750411454
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,20,2022-08-01,2021-08-01,2022-07-31,2022-08-01,365,365,10,0.31694604443983027,0.00031694604443983026,10.0,8.354955605408627,110.22334391358189,8.354955521859072e-09,-0.9769138015002934,0.4333954992532194,True,0,Optimization terminated successfully,4,7,-0.3789453686017312,-0.050570316605380666,0.734155634332901,-0.06888228359281336,0.0,0.0,0.0,0.25,1.0,0.25,0.12371270362757472,1.460743231118305,0.1460743231118305
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,21,2022-09-01,2021-09-01,2022-08-31,2022-09-01,365,365,10,0.26721905316362027,0.0002672190531636203,10.0,8.03168601066376,107.16127513535154,8.031685930346902e-09,-1.361594014597837,0.006250885117470517,True,0,Optimization terminated successfully,4,7,-0.4057023477096811,-0.5945219462155863,0.707235733875024,-0.8406276970171371,0.0,0.0,0.0,0.25,1.0,0.25,0.12357179876172279,1.5003559016175847,0.15003559016175846
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,22,2022-10-01,2021-10-01,2022-09-30,2022-10-01,365,365,10,0.07574877507132957,7.574877507132957e-05,10.0,7.646601914636586,95.37971661041927,7.646601838170566e-09,-1.14229358100699,0.08712502317146564,True,0,Optimization terminated successfully,2,7,-0.45974729140435056,-0.400038916230676,0.6693832652485296,-0.5976231211608628,8.881784197001252e-16,0.0,0.0,0.25,0.9999999999999991,0.24999999999999953,0.12413899661321258,1.5836737264588454,0.15836737264588455
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,23,2022-11-01,2021-11-01,2022-10-31,2022-11-01,365,365,10,0.01827876538080334,1.827876538080334e-05,10.0,7.385692995669812,107.23171052418755,7.385692921812883e-09,-1.2818155021959377,-0.19249057113465196,True,0,Optimization terminated successfully,3,7,-0.48904785975179516,-0.6364709412489549,0.6478068297129308,-0.9825011285092513,0.0,0.0,0.0,0.25,1.0,0.25,0.12418437706218205,1.630762765655103,0.1630762765655103
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,24,2022-12-01,2021-12-01,2022-11-30,2022-12-01,365,365,10,0.014262248819232506,1.4262248819232506e-05,10.0,7.813904553533118,124.1098386417749,7.813904475394072e-09,-1.246741325256994,-0.2122122406342102,True,0,Optimization terminated successfully,3,7,-0.4676195841542533,-0.702901264901374,0.673592744472668,-1.0435107424615306,0.0,0.0,0.0,0.25,1.0,0.25,0.12506584390565567,1.596190071179212,0.1596190071179212
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,25,2023-01-01,2022-01-01,2022-12-31,2023-01-01,365,365,10,0.04707485034973617,4.707485034973617e-05,10.0,7.392484266815141,127.02534930632169,7.392484192890299e-09,-1.248978605810294,-0.09350913596788747,True,0,Optimization terminated successfully,3,7,-0.4956921595706587,-0.6187550293165227,0.6506117998108683,-0.9510356705740562,6.661338147750939e-16,0.0,0.0,0.25,1.0000000000000007,0.25,0.12510355310289653,1.6416341186734815,0.16416341186734815
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,26,2023-02-01,2022-02-01,2023-01-31,2023-02-01,365,365,10,0.03359393616095063,3.3593936160950635e-05,10.0,7.245378438119071,127.82231751649053,7.2453783656652874e-09,-0.5965295926929296,0.4946320666884034,True,0,Optimization terminated successfully,3,7,-0.5258687828615389,-0.15208622695526777,0.6389799464166486,-0.23801408449225345,1.1102230246251565e-15,0.0,0.0,0.25,0.9999999999999989,0.24999999999999944,0.1251604839515117,1.69192812820485,0.16919281282048498
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,27,2023-03-01,2022-03-01,2023-02-28,2023-03-01,365,365,10,0.02781819135387331,2.7818191353873312e-05,10.0,6.866305764831696,133.5076521356724,6.86630569616864e-09,-0.6185645624590409,0.32657470449165027,True,0,Optimization terminated successfully,3,7,-0.5404550335387389,-0.2729043477013449,0.6094245692890584,-0.44780660553234547,0.0,0.0,0.0,0.25,1.0,0.25,0.12458204153775775,1.7167878805411558,0.17167878805411557
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,28,2023-04-01,2022-04-01,2023-03-31,2023-04-01,365,365,10,0.05582856807698443,5.582856807698443e-05,10.0,6.963855687964636,131.44206686377055,6.96385561832608e-09,-0.8037839719825717,0.11581888776947913,True,0,Optimization terminated successfully,4,7,-0.5083485647505372,-0.17152613070835732,0.625595213628017,-0.2741806953950704,2.220446049250313e-16,0.0,0.0,0.25,1.0000000000000002,0.2499999999999999,0.12466462774755381,1.6625433439394426,0.16625433439394427
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,29,2023-05-01,2022-05-01,2023-04-30,2023-05-01,365,365,10,0.04403150245211119,4.403150245211119e-05,10.0,6.634363804324822,114.48442459971702,6.634363737981185e-09,-0.5517931033643315,0.2857119958782919,True,0,Optimization terminated successfully,3,7,-0.5190143625129663,-0.001006676831996154,0.6101591394868561,-0.0016498594659137113,0.0,0.0,0.0,0.25,1.0,0.25,0.12493351013774202,1.6803705969539173,0.16803705969539173
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,30,2023-06-01,2022-06-01,2023-05-31,2023-06-01,365,365,10,0.037021128906519624,3.7021128906519624e-05,10.0,5.526900040038822,99.4001226911665,5.526899984769822e-09,-0.32595668828112256,0.5783871192737291,True,0,Optimization terminated successfully,2,7,-0.5872446239539589,0.05599943844138504,0.5404242209644946,0.10362125950136523,0.0,0.0,0.0,0.25,1.0,0.24999999999999997,0.1262639093487157,1.7990245906730917,0.17990245906730917
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,31,2023-07-01,2022-07-01,2023-06-30,2023-07-01,365,365,10,0.045583214886922706,4.558321488692271e-05,10.0,5.451127536288891,96.26317654948589,5.451127481777616e-09,-0.2370049478975843,1.4413092779143937,True,0,Optimization terminated successfully,3,7,-0.6656087179301077,0.4054778650799755,0.505264715098099,0.8025058013426695,0.0,0.0,0.0,0.25,1.0,0.25,0.1273247876153274,1.9456745279085481,0.1945674527908548
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,32,2023-08-01,2022-08-01,2023-07-31,2023-08-01,365,365,10,0.5882367687697568,0.0005882367687697568,10.0,5.818749938626652,109.18574963293804,5.818749880439153e-09,-0.3326159985864605,1.0469902024093432,True,0,Optimization terminated successfully,3,7,-0.7915162374222354,0.39908856014004934,0.5151505693608442,0.7747027449376696,6.217248937900877e-15,0.0,0.0,0.25,1.0000000000000062,0.25,0.12828481461766483,2.2067398324316927,0.22067398324316928
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,33,2023-09-01,2022-09-01,2023-08-31,2023-09-01,365,365,10,0.2499999999999722,0.0002499999999999722,10.0,5.602586862120679,116.93931765756304,5.602586806094812e-09,-0.5591571012424633,0.9088177671311785,True,0,Optimization terminated successfully,4,7,-0.8258574375309355,0.451597197947491,0.5004656254708474,0.902354077810279,8.881784197001252e-16,0.0,0.0,0.25,1.0000000000000009,0.24999999999998657,0.12945232995865413,2.2838381745967777,0.22838381745967778
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,34,2023-10-01,2022-10-01,2023-09-30,2023-10-01,365,365,10,0.026494630663063512,2.649463066306351e-05,10.0,5.0728427798463915,138.34048869659242,5.072842729117965e-09,-0.47628901162496573,0.9777661728635423,True,0,Optimization terminated successfully,3,7,-0.8225031965315,0.5663879991282402,0.48228688569129474,1.1743798472073268,0.0,0.0,0.0,0.25,1.0,0.25,0.12968360128120532,2.2761904642575765,0.22761904642575764
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,35,2023-11-01,2022-11-01,2023-10-31,2023-11-01,365,365,10,0.03484519167618541,3.484519167618541e-05,10.0,5.019951112948667,134.1871496741781,5.0199510627491575e-09,-0.36438488301588806,1.069826945853484,True,0,Optimization terminated successfully,3,7,-0.8190392760367409,0.6308466928812562,0.4832605486365025,1.3053966326470499,0.0,0.0,0.0,0.25,1.0,0.25,0.12977454360152538,2.2683195614193643,0.22683195614193644
crypto_effective_bets,Crypto Factor Diversification,crypto,effective_bets,monthly,36,2023-12-01,2022-12-01,2023-11-30,2023-12-01,365,365,10,0.2500000000000085,0.0002500000000000085,10.0,4.332318149022272,107.99156825748497,4.332318105699092e-09,-0.1409069994332398,0.9513519955667086,True,0,Optimization terminated successfully,3,7,-0.9496561990386596,0.5082080903357584,0.4158065548590983,1.2222224118327611,1.1102230246251565e-15,0.0,0.0,0.24999999999999922,1.000000000000001,0.24999999999998507,0.12567837625988135,2.5848208426459935,0.25848208426459934
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,1,2021-01-01,2020-01-02,2020-12-31,2021-01-01,365,365,10,1.0,0.001,10.0,10.307079478607161,89.81394077727556,1.0307079375536366e-08,0.5017098514163996,2.3211586001308238,True,0,Optimization terminated successfully,6,1,1.9077314178049415e-10,1.399637902281213,0.8636101117390935,1.6206826243183912,0.0,0.0,0.09038126214992817,0.13996183261013542,1.0,0.10194859952135395,4.3677584844009935e-06,1.0182917893013383,0.10182917893013384
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,2,2021-02-01,2020-02-02,2021-01-31,2021-02-01,365,365,10,0.1580960375491343,0.00015809603754913428,10.0,12.03711434463415,75.3355773967912,1.2037114224263008e-08,0.06005577032354803,2.5484846761287328,True,0,Optimization terminated successfully,7,1,1.1854518553091218e-10,1.3482388870851487,0.8966020500582663,1.5037205045399265,0.0,0.0,0.08143294740998416,0.13904082040689544,1.0,0.10222594416897177,3.4430391448660726e-06,1.040565538345525,0.1040565538345525
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,3,2021-03-01,2020-03-01,2021-02-28,2021-03-01,365,365,10,0.1369395938895359,0.0001369395938895359,10.0,13.053596059205589,74.05436241566781,1.3053595928669631e-08,0.5370845914100594,4.161129473065568,True,0,Optimization terminated successfully,7,1,1.6982933520497529e-10,1.8461763108416411,0.9152088016622043,2.0172187018837793,0.0,0.0,0.08167766596155335,0.13816556708780972,1.0,0.10200378708613396,4.121035491294308e-06,1.0412461362358374,0.10412461362358374
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,4,2021-04-01,2020-04-01,2021-03-31,2021-04-01,365,365,10,0.07877770171100218,7.877770171100218e-05,10.0,11.004321151240948,51.2988402938384,1.1004321041197737e-08,1.2105871238559645,4.389858023940388,True,0,Optimization terminated successfully,9,1,3.1219199951137886e-11,2.36046468153871,0.7716100887704527,3.059141807360333,0.0,0.0,0.07515547078292031,0.1530209495971963,1.0,0.10378809024341787,1.7668955812712624e-06,1.1041815252614915,0.11041815252614914
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,5,2021-05-01,2020-05-01,2021-04-30,2021-05-01,365,365,10,0.15684875098913587,0.00015684875098913588,10.0,12.562471745666796,55.47690315110366,1.2562471620042082e-08,1.3389530736193875,4.061644910746317,True,0,Optimization terminated successfully,10,1,6.133850883369975e-10,2.541840261094265,0.8029010218017574,3.165820184647698,0.0,0.0,0.07463966775807054,0.1607086985762222,1.0,0.10511189643234346,7.831890501896316e-06,1.1409764240885398,0.11409764240885398
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,6,2021-06-01,2020-06-01,2021-05-31,2021-06-01,365,365,10,0.17996991787407238,0.00017996991787407239,10.0,17.227374545736026,72.75682647962479,1.722737437346228e-08,1.6344977660684372,4.027006627045755,True,0,Optimization terminated successfully,8,1,2.9645076243049173e-10,2.5379940670379786,0.9715292554192599,2.612370191510822,0.0,0.0,0.07915641823044432,0.17303743557970772,1.0,0.10697709565111353,5.444729216687623e-06,1.0853981202339629,0.10853981202339628
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,7,2021-07-01,2020-07-01,2021-06-30,2021-07-01,365,365,10,0.05408758125430635,5.408758125430635e-05,10.0,18.176576460737515,70.20327110789776,1.8176576278971752e-08,1.6099765563400221,3.707606194316678,True,0,Optimization terminated successfully,8,1,3.276883339020273e-10,2.4049441153419213,1.0120718875943098,2.376258193534515,0.0,0.0,0.07961248497565536,0.16979901080946022,1.0,0.10647351601916051,5.724406815574038e-06,1.0809252567303078,0.10809252567303078
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,8,2021-08-01,2020-08-01,2021-07-31,2021-08-01,365,365,10,0.03909840851838934,3.909840851838934e-05,10.0,18.24476651914211,70.76295106941735,1.8244766336694446e-08,1.3485258758858145,3.110042374149922,True,0,Optimization terminated successfully,8,1,2.4148484976871226e-10,2.1182079567422822,1.0201034736309718,2.0764638210697397,2.220446049250313e-16,0.0,0.07970810579551509,0.16765831470649864,1.0000000000000002,0.10611458718771528,4.914110802258242e-06,1.079310626685518,0.10793106266855179
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,9,2021-09-01,2020-09-01,2021-08-31,2021-09-01,365,365,10,0.07451950481515524,7.451950481515524e-05,10.0,18.505071238487623,73.26727316661785,1.8505071053436915e-08,1.515952508322425,4.022120776322449,True,0,Optimization terminated successfully,9,1,4.900077153742872e-10,2.350321685306013,1.0292732016620298,2.2834770025206192,0.0,0.0,0.08007252821110995,0.16677207671791117,1.0,0.10607014591358052,7.0000551095982515e-06,1.0809778939296462,0.10809778939296462
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,10,2021-10-01,2020-10-01,2021-09-30,2021-10-01,365,365,10,0.0460136849933297,4.6013684993329706e-05,10.0,18.79433778168706,73.57058081973744,1.879433759374368e-08,1.527302557636806,3.926079204576511,True,0,Optimization terminated successfully,9,1,2.749615698870348e-10,2.382358433064266,1.0491500155812021,2.2707509866875433,1.1102230246251565e-16,0.0,0.07977562736766876,0.16524340175244956,0.9999999999999999,0.10589211080307848,5.24367781129963e-06,1.0794211064406294,0.10794211064406294
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,11,2021-11-01,2020-11-01,2021-10-31,2021-11-01,365,365,10,0.0506010486846375,5.0601048684637504e-05,10.0,19.04437463514134,71.81863804773873,1.9044374444697596e-08,1.7333005404828021,3.935855325204024,True,0,Optimization terminated successfully,9,1,2.2506093885761632e-10,2.5319677424081966,1.059601654711812,2.389546799166556,2.220446049250313e-16,0.0,0.07957599555912052,0.1639946851500248,1.0000000000000002,0.10574400228758046,4.744058798725067e-06,1.0791242657221194,0.10791242657221194
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,12,2021-12-01,2020-12-01,2021-11-30,2021-12-01,365,365,10,0.040879323526133535,4.0879323526133536e-05,10.0,17.997252383018985,70.55614188438821,1.7997252203046466e-08,1.3146231034194442,3.122853656507479,True,0,Optimization terminated successfully,9,1,6.954728651456974e-11,1.9582215137539243,1.041484290549808,1.8802218444602397,2.220446049250313e-16,0.0,0.0789665969491289,0.16057406627577805,1.0000000000000002,0.10509863594048774,2.637181952662317e-06,1.0638873625199632,0.10638873625199632
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,13,2022-01-01,2021-01-01,2021-12-31,2022-01-01,365,365,10,0.02331018723487003,2.331018723487003e-05,10.0,17.27330101013917,72.3924214120708,1.7273300837406165e-08,0.7900713622483729,2.9288592735790466,True,0,Optimization terminated successfully,8,1,3.136922131350467e-10,1.73619235188353,1.0297579468325124,1.6860198624579465,0.0,0.0,0.07804759461291985,0.15585844304334046,1.0,0.10441204047475922,5.600823271047775e-06,1.0566336257593594,0.10566336257593593
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,14,2022-02-01,2021-02-01,2022-01-31,2022-02-01,365,365,10,0.029172751550627186,2.9172751550627187e-05,10.0,15.19484365491244,79.58440088892253,1.5194843502964006e-08,0.228404468262425,2.3355318524584225,True,0,Optimization terminated successfully,8,1,3.919431537256591e-10,1.0006715127377916,0.9883475949469902,1.0124692141244724,2.220446049250313e-16,0.0,0.07590403546080504,0.15578970257422228,1.0000000000000002,0.10464742356748123,6.260536348632546e-06,1.0607976707767603,0.10607976707767604
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,15,2022-03-01,2021-03-01,2022-02-28,2022-03-01,365,365,10,0.04270010701728895,4.270010701728895e-05,10.0,14.128382893230137,87.02163127414079,1.4128382751946311e-08,-0.11156085519844017,2.0724468445062976,True,0,Optimization terminated successfully,8,1,3.166255721434894e-10,0.7025908237855063,0.9751994602255183,0.7204585855933818,0.0,0.0,0.07657940350238067,0.1535833382277612,1.0,0.10424769763187439,5.626949192445093e-06,1.0511039314006252,0.10511039314006251
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,16,2022-04-01,2021-04-01,2022-03-31,2022-04-01,365,365,10,0.03609264751150262,3.609264751150262e-05,10.0,13.775940315329713,88.56969625858278,1.3775940177570309e-08,0.013983181025180258,2.2375922244923276,True,0,Optimization terminated successfully,7,1,2.975866570414814e-10,0.5870424914845369,0.967710698886116,0.6066301552315713,2.220446049250313e-16,0.0,0.07706951798492467,0.1533549815665676,1.0000000000000002,0.10429083752824383,5.455150383272649e-06,1.0491387883264722,0.10491387883264722
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,17,2022-05-01,2021-05-01,2022-04-30,2022-05-01,365,365,10,0.05102814297788474,5.102814297788474e-05,10.0,12.133849289500647,91.69322369832706,1.2133849168162154e-08,-0.6263076640328578,0.5920204615802523,True,0,Optimization terminated successfully,9,1,8.742604645444695e-11,-0.16658868562043783,0.9322785086055957,-0.17868982721655108,2.220446049250313e-16,0.0,0.07692895683779033,0.1486850908455367,1.0000000000000002,0.10363466625612393,2.9567895842344334e-06,1.045464981155789,0.1045464981155789
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,18,2022-06-01,2021-06-01,2022-05-31,2022-06-01,365,365,10,0.09309291642816446,9.309291642816446e-05,10.0,8.248953824074619,106.49155068112245,8.248953741585081e-09,-1.0786584425585104,0.4837732700368159,True,0,Optimization terminated successfully,7,1,1.0422096050427774e-10,-0.36833744150941433,0.7951222223480683,-0.46324631755565876,2.220446049250313e-16,0.0,0.087990065198565,0.13140308312295432,0.9999999999999998,0.10160654451405728,3.22832712878098e-06,1.0152307257145448,0.10152307257145447
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,19,2022-07-01,2021-07-01,2022-06-30,2022-07-01,365,365,10,0.05736083962930297,5.736083962930297e-05,10.0,7.9239962305765665,108.69507491751155,7.923996151336606e-09,-1.2801539154201342,0.3150518664621398,True,0,Optimization terminated successfully,6,1,7.897363363033463e-11,-0.5375098240653804,0.7755775077323744,-0.6930446263674486,0.0,0.0,0.08924440859031559,0.12845370692809147,1.0,0.10147326424327008,2.8102247887023423e-06,1.016188315552614,0.10161883155526139
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,20,2022-08-01,2021-08-01,2022-07-31,2022-08-01,365,365,10,0.11248850074722677,0.00011248850074722678,10.0,8.354955605408627,110.22334391358189,8.354955521859072e-09,-0.9769138015002934,0.4333954992532194,True,0,Optimization terminated successfully,6,1,5.648640533969671e-10,-0.2848726931789051,0.7871627394085048,-0.3618980916105939,1.1102230246251565e-16,0.0,0.08227090806284466,0.12951883166521003,0.9999999999999999,0.10181646877443783,7.515743831431505e-06,1.023777538288714,0.1023777538288714
crypto_risk_parity,Crypto Risk Parity,crypto,risk_parity,monthly,21,2022-09-01,2021-09-01,2022-08-31,2022-09-01,365,365,10,0.026009838963873842,2.6009838963873844e-05,10.0,8.03168601066376,107.16127513535154,8.031685930346902e-09,-1.361594014597837,0.006250885117470517,True,0,Optimization terminated successfully,6,1,9.139637191920241e-12,-0.6965704110501038,0.7689772192068106,-0.905840112882156,0.0,0.0,0.08066930590306928,0.12698451678646758,1.0,0.1018724136716059,9.560144973763581e-07,1.0269781699515141,0.10269781699515142
