fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,asset,asset_class,pretrade_weight,target_weight,individual_cap,combined_crypto_sleeve_cap
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,ETH-USD,crypto,0.0,0.0,0.25,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,GE,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,GILD,equity,0.11138912140034042,0.1,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,GS,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,INTC,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,KO,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,LTC-USD,crypto,0.0,0.0,0.25,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,MMM,equity,0.09941816232758924,0.1,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,MRK,equity,0.09320551779840293,0.1,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,MS,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,NEE,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,NEM,equity,0.09844676730761497,0.1,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,NKE,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,NUE,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,NVDA,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,O,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,OXY,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,PLD,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,PSA,equity,0.01072846747312675,0.011002667798167484,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,QCOM,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,SBUX,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,SHW,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,SLB,equity,0.0,0.0,0.1,0.3
