date,sector,plain_sentiment_index,finance_sentiment_index,coverage_confidence,has_news,coverage_adjusted_finance_sentiment,signal_source_date,coverage_confidence_lag1,plain_signal_lag1,finance_signal_lag1,coverage_adjusted_signal_lag1,tradable_signal_available
2020-01-07,Tech,0.007282142857142857,0.007282142857142857,0.6848072562358277,True,0.004986864269517331,2020-01-06,0.8727810650887574,-0.013116666666666665,-0.013116666666666665,-0.011447978303747533,True
2020-01-07,Utilities,0.12738,0.12738,0.0,True,0.0,2020-01-06,0.7222222222222222,0.009050000000000002,-0.04034,-0.029134444444444445,True
2020-01-08,Comm,0.154382,0.17786,0.66,True,0.1173876,2020-01-07,0.42,0.17558,0.20873333333333335,0.08766800000000001,True
2020-01-08,Consumer,0.05741,0.05741,0.6484375,True,0.037226796875,2020-01-07,0.9349173553719009,0.1472385,0.1713835,0.16022940857438017,True
2020-01-08,Energy,-0.018874999999999986,-0.0006850000000000022,0.9515570934256055,True,-0.0006518166089965418,2020-01-07,0.46875,0.04761,0.04761,0.0223171875,True
2020-01-08,Financials,0.28060999999999997,0.28060999999999997,0.46875,True,0.13153593749999998,2020-01-07,0.6446280991735538,0.11242,0.14145400000000002,0.09118522314049589,True
2020-01-08,Healthcare,0.1542911111111111,0.1542911111111111,0.34615384615384615,True,0.05340846153846154,2020-01-07,0.9111111111111111,0.10863733333333334,0.10472133333333333,0.09541277037037037,True
2020-01-08,Industrials,0.012205714285714285,0.02215428571428571,0.42708333333333326,True,0.009461726190476187,2020-01-07,0.6035502958579883,0.024045714285714285,0.024045714285714285,0.014512797971259511,True
2020-01-08,Materials,-0.039839999999999993,-0.039839999999999993,0.2222222222222222,True,-0.008853333333333331,2020-01-07,0.5,0.07636,0.13106,0.06553,True
2020-01-08,RealEstate,-0.040319999999999995,-0.040319999999999995,0.2222222222222222,True,-0.008959999999999997,2020-01-07,0.25,0.0,0.14798,0.036995,True
2020-01-08,Tech,0.0699545,0.0699545,0.6446280991735538,True,0.04509463636363637,2020-01-07,0.6848072562358277,0.007282142857142857,0.007282142857142857,0.004986864269517331,True
2020-01-08,Utilities,0.16784000000000002,0.16784000000000002,0.5,True,0.08392000000000001,2020-01-07,0.0,0.12738,0.12738,0.0,True
2020-01-09,Comm,0.16018,0.16018,0.9722222222222221,True,0.15573055555555554,2020-01-08,0.66,0.154382,0.17786,0.1173876,True
2020-01-09,Consumer,0.2834562698412698,0.35375626984126984,0.932,True,0.3297008434920635,2020-01-08,0.6484375,0.05741,0.05741,0.037226796875,True
2020-01-09,Energy,0.08280800000000002,0.08280800000000002,0.6599999999999998,True,0.05465328,2020-01-08,0.9515570934256055,-0.018874999999999986,-0.0006850000000000022,-0.0006518166089965418,True
2020-01-09,Financials,0.26152933333333334,0.2816573333333333,0.8677685950413223,True,0.24441338842975205,2020-01-08,0.46875,0.28060999999999997,0.28060999999999997,0.13153593749999998,True
2020-01-09,Healthcare,0.09542666666666667,0.18862666666666666,0.4453125,True,0.0839978125,2020-01-08,0.34615384615384615,0.1542911111111111,0.1542911111111111,0.05340846153846154,True
2020-01-09,Industrials,0.033716666666666666,0.06557,0.9567901234567902,True,0.06273672839506174,2020-01-08,0.42708333333333326,0.012205714285714285,0.02215428571428571,0.009461726190476187,True
2020-01-09,Materials,0.025453333333333335,0.025453333333333335,0.45833333333333337,True,0.011666111111111113,2020-01-08,0.2222222222222222,-0.039839999999999993,-0.039839999999999993,-0.008853333333333331,True
2020-01-09,RealEstate,0.0,0.0,0.0,True,0.0,2020-01-08,0.2222222222222222,-0.040319999999999995,-0.040319999999999995,-0.008959999999999997,True
2020-01-09,Tech,0.09154333333333334,0.15404666666666667,0.9256055363321799,True,0.14258644752018454,2020-01-08,0.6446280991735538,0.0699545,0.0699545,0.04509463636363637,True
2020-01-09,Utilities,0.059199999999999996,0.059199999999999996,0.7199999999999999,True,0.04262399999999999,2020-01-08,0.5,0.16784000000000002,0.16784000000000002,0.08392000000000001,True
2020-01-10,Comm,0.028676666666666673,0.028676666666666673,0.71875,True,0.020611354166666672,2020-01-09,0.9722222222222221,0.16018,0.16018,0.15573055555555554,True
2020-01-10,Consumer,0.004144000000000004,0.004144000000000004,0.9222222222222222,True,0.003821688888888892,2020-01-09,0.932,0.2834562698412698,0.35375626984126984,0.3297008434920635,True
2020-01-10,Energy,0.07396200000000001,0.07396200000000001,0.9555555555555556,True,0.07067480000000001,2020-01-09,0.6599999999999998,0.08280800000000002,0.08280800000000002,0.05465328,True
2020-01-10,Financials,0.13161499999999998,0.13161499999999998,0.4285714285714285,True,0.05640642857142855,2020-01-09,0.8677685950413223,0.26152933333333334,0.2816573333333333,0.24441338842975205,True
2020-01-10,Healthcare,0.24778000000000003,0.24778000000000003,0.9722222222222222,True,0.24089722222222223,2020-01-09,0.4453125,0.09542666666666667,0.18862666666666666,0.0839978125,True
2020-01-10,Industrials,0.05552999999999999,0.05552999999999999,0.46875,True,0.026029687499999996,2020-01-09,0.9567901234567902,0.033716666666666666,0.06557,0.06273672839506174,True
2020-01-10,Materials,-0.08571999999999999,-0.08571999999999999,0.7500000000000001,True,-0.06429,2020-01-09,0.45833333333333337,0.025453333333333335,0.025453333333333335,0.011666111111111113,True
2020-01-10,RealEstate,-0.08412,-0.08412,0.9722222222222222,True,-0.08178333333333333,2020-01-09,0.0,0.0,0.0,0.0,True
2020-01-10,Tech,0.24549266666666666,0.24549266666666666,0.743764172335601,True,0.18258865003779293,2020-01-09,0.9256055363321799,0.09154333333333334,0.15404666666666667,0.14258644752018454,True
2020-01-10,Utilities,0.12489666666666666,0.12489666666666666,0.6938775510204082,True,0.08666299319727891,2020-01-09,0.7199999999999999,0.059199999999999996,0.059199999999999996,0.04262399999999999,True
2020-01-13,Comm,0.0006191666666666678,0.0006191666666666678,0.24489795918367352,True,0.0001516326530612248,2020-01-10,0.71875,0.028676666666666673,0.028676666666666673,0.020611354166666672,True
2020-01-13,Consumer,0.08908528571428571,0.08908528571428571,0.868014268727705,True,0.07732729913368439,2020-01-10,0.9222222222222222,0.004144000000000004,0.004144000000000004,0.003821688888888892,True
2020-01-13,Energy,0.13454349999999998,0.1481435,0.8795013850415513,True,0.13029241343490305,2020-01-10,0.9555555555555556,0.07396200000000001,0.07396200000000001,0.07067480000000001,True
2020-01-13,Financials,0.19619,0.17992714285714287,0.9136822773186409,True,0.16439624163715075,2020-01-10,0.4285714285714285,0.13161499999999998,0.13161499999999998,0.05640642857142855,True
2020-01-13,Healthcare,0.13385750000000002,0.13385750000000002,0.9722222222222222,True,0.13013923611111114,2020-01-10,0.9722222222222222,0.24778000000000003,0.24778000000000003,0.24089722222222223,True
2020-01-13,Industrials,0.059236666666666674,0.059236666666666674,0.58,True,0.03435726666666667,2020-01-10,0.46875,0.05552999999999999,0.05552999999999999,0.026029687499999996,True
2020-01-13,Materials,0.13194,0.2314,0.18750000000000003,True,0.0433875,2020-01-10,0.7500000000000001,-0.08571999999999999,-0.08571999999999999,-0.06429,True
2020-01-13,RealEstate,0.047893333333333336,0.08974666666666667,0.0,True,0.0,2020-01-10,0.9722222222222222,-0.08412,-0.08412,-0.08178333333333333,True
2020-01-13,Tech,0.20091574999999998,0.23263175,0.8941485864562787,True,0.2080073504273504,2020-01-10,0.743764172335601,0.24549266666666666,0.24549266666666666,0.18258865003779293,True
2020-01-13,Utilities,0.005279999999999999,0.005279999999999999,0.6666666666666666,True,0.0035199999999999993,2020-01-10,0.6938775510204082,0.12489666666666666,0.12489666666666666,0.08666299319727891,True
2020-01-14,Comm,0.03452,0.055940000000000004,0.18750000000000003,True,0.010488750000000002,2020-01-13,0.24489795918367352,0.0006191666666666678,0.0006191666666666678,0.0001516326530612248,True
2020-01-14,Consumer,0.042910000000000004,0.042910000000000004,0.7063711911357341,True,0.03031038781163435,2020-01-13,0.868014268727705,0.08908528571428571,0.08908528571428571,0.07732729913368439,True
2020-01-14,Energy,0.2138183333333333,0.1966,0.9829867674858223,True,0.19325519848771266,2020-01-13,0.8795013850415513,0.13454349999999998,0.1481435,0.13029241343490305,True
2020-01-14,Financials,0.035565476190476196,0.04015880952380953,0.7912049861495843,True,0.031773850333069516,2020-01-13,0.9136822773186409,0.19619,0.17992714285714287,0.16439624163715075,True
2020-01-14,Healthcare,0.25889999999999996,0.25889999999999996,0.7160493827160495,True,0.18538518518518518,2020-01-13,0.9722222222222222,0.13385750000000002,0.13385750000000002,0.13013923611111114,True
2020-01-14,Industrials,0.089663,0.105383,0.43499999999999994,True,0.045841604999999994,2020-01-13,0.58,0.059236666666666674,0.059236666666666674,0.03435726666666667,True
2020-01-14,Materials,0.0168,0.06655,0.25,True,0.0166375,2020-01-13,0.18750000000000003,0.13194,0.2314,0.0433875,True
2020-01-14,RealEstate,0.029599999999999998,0.029599999999999998,0.0,True,0.0,2020-01-13,0.0,0.047893333333333336,0.08974666666666667,0.0,True
2020-01-14,Tech,0.13791199999999998,0.13791199999999998,0.46875,True,0.06464624999999999,2020-01-13,0.8941485864562787,0.20091574999999998,0.23263175,0.2080073504273504,True
2020-01-14,Utilities,0.17563,0.21966999999999998,0.4799999999999999,True,0.10544159999999997,2020-01-13,0.6666666666666666,0.005279999999999999,0.005279999999999999,0.0035199999999999993,True
2020-01-15,Comm,0.00041833333333333165,0.00041833333333333165,0.4814814814814814,True,0.0002014197530864189,2020-01-14,0.18750000000000003,0.03452,0.055940000000000004,0.010488750000000002,True
2020-01-15,Consumer,0.09546038095238095,0.08633257142857143,0.6063100137174211,True,0.052344302567117376,2020-01-14,0.7063711911357341,0.042910000000000004,0.042910000000000004,0.03031038781163435,True
2020-01-15,Energy,0.08600666666666665,0.16445166666666666,0.9763313609467456,True,0.16055931952662722,2020-01-14,0.9829867674858223,0.2138183333333333,0.1966,0.19325519848771266,True
2020-01-15,Financials,0.06089596825396826,0.07117009523809523,0.920138888888889,True,0.06548637235449735,2020-01-14,0.7912049861495843,0.035565476190476196,0.04015880952380953,0.031773850333069516,True
2020-01-15,Healthcare,0.13796,0.13796,0.5,True,0.06898,2020-01-14,0.7160493827160495,0.25889999999999996,0.25889999999999996,0.18538518518518518,True
2020-01-15,Industrials,-0.07338499999999998,-0.07338499999999998,0.7199999999999999,True,-0.05283719999999997,2020-01-14,0.43499999999999994,0.089663,0.105383,0.045841604999999994,True
2020-01-15,Materials,0.06919333333333334,0.06919333333333334,0.18750000000000003,True,0.012973750000000004,2020-01-14,0.25,0.0168,0.06655,0.0166375,True
2020-01-15,RealEstate,0.010115,0.034004999999999994,0.24489795918367352,True,0.008327755102040816,2020-01-14,0.0,0.029599999999999998,0.029599999999999998,0.0,True
2020-01-15,Tech,0.018463666666666666,0.04242733333333333,0.837673611111111,True,0.03554025752314814,2020-01-14,0.46875,0.13791199999999998,0.13791199999999998,0.06464624999999999,True
2020-01-15,Utilities,0.09257000000000001,0.08202000000000001,0.5800000000000001,True,0.04757160000000001,2020-01-14,0.4799999999999999,0.17563,0.21966999999999998,0.10544159999999997,True
2020-01-16,Comm,0.11389,0.11389,0.6920415224913493,True,0.07881660899653978,2020-01-15,0.4814814814814814,0.00041833333333333165,0.00041833333333333165,0.0002014197530864189,True
2020-01-16,Consumer,0.17721542857142858,0.17721542857142858,0.5817174515235458,True,0.1030893074792244,2020-01-15,0.6063100137174211,0.09546038095238095,0.08633257142857143,0.052344302567117376,True
2020-01-16,Energy,0.10285428571428572,0.10285428571428572,0.41715976331360943,True,0.04290666948436179,2020-01-15,0.9763313609467456,0.08600666666666665,0.16445166666666666,0.16055931952662722,True
2020-01-16,Financials,0.14342895726495727,0.13166051282051283,0.7774102079395085,True,0.10235422664921721,2020-01-15,0.920138888888889,0.06089596825396826,0.07117009523809523,0.06548637235449735,True
2020-01-16,Healthcare,0.10014500000000001,0.10014500000000001,0.65625,True,0.06572015625000001,2020-01-15,0.5,0.13796,0.13796,0.06898,True
2020-01-16,Industrials,0.11426666666666667,0.11426666666666667,0.18750000000000003,True,0.021425000000000003,2020-01-15,0.7199999999999999,-0.07338499999999998,-0.07338499999999998,-0.05283719999999997,True
2020-01-16,Materials,0.08808,0.08808,0.7500000000000001,True,0.06606000000000001,2020-01-15,0.18750000000000003,0.06919333333333334,0.06919333333333334,0.012973750000000004,True
2020-01-16,RealEstate,0.1486,0.1486,0.5,True,0.0743,2020-01-15,0.24489795918367352,0.010115,0.034004999999999994,0.008327755102040816,True
2020-01-16,Tech,0.17770444444444444,0.20253333333333332,0.6537396121883656,True,0.1324040627885503,2020-01-15,0.837673611111111,0.018463666666666666,0.04242733333333333,0.03554025752314814,True
2020-01-16,Utilities,0.12244833333333334,0.09301333333333334,0.7272727272727273,True,0.06764606060606061,2020-01-15,0.5800000000000001,0.09257000000000001,0.08202000000000001,0.04757160000000001,True
2020-01-17,Comm,0.038040000000000004,0.038040000000000004,0.39843749999999994,True,0.0151565625,2020-01-16,0.6920415224913493,0.11389,0.11389,0.07881660899653978,True
2020-01-17,Consumer,0.08010533333333332,0.08010533333333332,0.9310018903591682,True,0.07457821676118462,2020-01-16,0.5817174515235458,0.17721542857142858,0.17721542857142858,0.1030893074792244,True
2020-01-17,Energy,0.11287244444444444,0.12618577777777779,0.595213319458897,True,0.07510745565961384,2020-01-16,0.41715976331360943,0.10285428571428572,0.10285428571428572,0.04290666948436179,True
2020-01-17,Financials,0.11717999999999999,0.10657799999999999,0.7525951557093424,True,0.08021008650519029,2020-01-16,0.7774102079395085,0.14342895726495727,0.13166051282051283,0.10235422664921721,True
2020-01-17,Healthcare,0.12024333333333333,0.12024333333333333,0.44628099173553715,True,0.05366231404958677,2020-01-16,0.65625,0.10014500000000001,0.10014500000000001,0.06572015625000001,True
2020-01-17,Industrials,0.18886666666666668,0.20906666666666665,0.6527777777777778,True,0.13647407407407405,2020-01-16,0.18750000000000003,0.11426666666666667,0.11426666666666667,0.021425000000000003,True
2020-01-17,Materials,0.18836,0.18836,0.4799999999999999,True,0.09041279999999999,2020-01-16,0.7500000000000001,0.08808,0.08808,0.06606000000000001,True
2020-01-17,RealEstate,0.07486,0.07486,0.2222222222222222,True,0.016635555555555553,2020-01-16,0.5,0.1486,0.1486,0.0743,True
2020-01-17,Tech,0.07141555777555778,0.12548328504828504,0.9349030470914127,True,0.11731470555068199,2020-01-16,0.6537396121883656,0.17770444444444444,0.20253333333333332,0.1324040627885503,True
2020-01-17,Utilities,0.15105022222222222,0.1403711111111111,0.7785467128027681,True,0.10928546712802767,2020-01-16,0.7272727272727273,0.12244833333333334,0.09301333333333334,0.06764606060606061,True
2020-01-21,Comm,-0.022039999999999997,-0.022039999999999997,0.5429362880886427,True,-0.011966315789473683,2020-01-17,0.39843749999999994,0.038040000000000004,0.038040000000000004,0.0151565625,True
2020-01-21,Consumer,0.07009310606060606,0.07598098484848485,0.6785851595540177,True,0.051559568726480494,2020-01-17,0.9310018903591682,0.08010533333333332,0.08010533333333332,0.07457821676118462,True
2020-01-21,Energy,0.1099737142857143,0.1423072857142857,0.6658163265306123,True,0.09475051421282799,2020-01-17,0.595213319458897,0.11287244444444444,0.12618577777777779,0.07510745565961384,True
2020-01-21,Financials,0.19930555555555557,0.14564555555555556,0.9631391200951248,True,0.1402769322235434,2020-01-17,0.7525951557093424,0.11717999999999999,0.10657799999999999,0.08021008650519029,True
2020-01-21,Healthcare,0.09057404761904761,0.14830119047619048,0.9410430839002267,True,0.1395578096317892,2020-01-17,0.44628099173553715,0.12024333333333333,0.12024333333333333,0.05366231404958677,True
2020-01-21,Industrials,0.1046862857142857,0.13428228571428572,0.859375,True,0.11539883928571429,2020-01-17,0.6527777777777778,0.18886666666666668,0.20906666666666665,0.13647407407407405,True
2020-01-21,Materials,0.010085999999999998,0.010085999999999998,0.6942148760330578,True,0.007001851239669419,2020-01-17,0.4799999999999999,0.18836,0.18836,0.09041279999999999,True
2020-01-21,RealEstate,0.050306666666666666,0.050306666666666666,0.45918367346938777,True,0.0231,2020-01-17,0.2222222222222222,0.07486,0.07486,0.016635555555555553,True
2020-01-21,Tech,0.017946666666666677,0.06091066666666668,0.631456611570248,True,0.0384624431818182,2020-01-17,0.9349030470914127,0.07141555777555778,0.12548328504828504,0.11731470555068199,True
2020-01-21,Utilities,0.17614000000000002,0.17614000000000002,0.811111111111111,True,0.1428691111111111,2020-01-17,0.7785467128027681,0.15105022222222222,0.1403711111111111,0.10928546712802767,True
2020-01-22,Comm,0.10965,0.10965,0.46875,True,0.0513984375,2020-01-21,0.5429362880886427,-0.022039999999999997,-0.022039999999999997,-0.011966315789473683,True
2020-01-22,Consumer,0.08442657142857143,0.08442657142857143,0.86181640625,True,0.07276020438058037,2020-01-21,0.6785851595540177,0.07009310606060606,0.07598098484848485,0.051559568726480494,True
2020-01-22,Energy,0.09017333333333334,0.12332666666666667,0.7107438016528925,True,0.08765366391184573,2020-01-21,0.6658163265306123,0.1099737142857143,0.1423072857142857,0.09475051421282799,True
2020-01-22,Financials,0.01531,0.01531,0.46875,True,0.007176562500000001,2020-01-21,0.9631391200951248,0.19930555555555557,0.14564555555555556,0.1402769322235434,True
2020-01-22,Healthcare,0.05644416666666667,0.06406916666666666,0.5562130177514792,True,0.03563610453648915,2020-01-21,0.9410430839002267,0.09057404761904761,0.14830119047619048,0.1395578096317892,True
2020-01-22,Industrials,-0.01411142857142857,-0.01411142857142857,0.40624999999999994,True,-0.0057327678571428555,2020-01-21,0.859375,0.1046862857142857,0.13428228571428572,0.11539883928571429,True
2020-01-22,Materials,-0.059199999999999996,-0.059199999999999996,0.46875,True,-0.027749999999999997,2020-01-21,0.6942148760330578,0.010085999999999998,0.010085999999999998,0.007001851239669419,True
2020-01-22,RealEstate,0.0103,0.03378,0.4285714285714285,True,0.014477142857142853,2020-01-21,0.45918367346938777,0.050306666666666666,0.050306666666666666,0.0231,True
2020-01-22,Tech,0.148316,0.15244200000000002,0.4591836734693878,True,0.06999887755102042,2020-01-21,0.631456611570248,0.017946666666666677,0.06091066666666668,0.0384624431818182,True
2020-01-22,Utilities,0.10610250000000002,0.13003583333333335,0.6975308641975309,True,0.0907040072016461,2020-01-21,0.811111111111111,0.17614000000000002,0.17614000000000002,0.1428691111111111,True
2020-01-23,Comm,0.17530257142857142,0.2689197142857143,0.671487603305785,True,0.18057625442739078,2020-01-22,0.46875,0.10965,0.10965,0.0513984375,True
2020-01-23,Consumer,0.12958566666666665,0.12329166666666666,0.8832644628099173,True,0.10889914772727272,2020-01-22,0.86181640625,0.08442657142857143,0.08442657142857143,0.07276020438058037,True
2020-01-23,Energy,0.06157333333333333,-0.019362666666666688,0.9342560553633217,True,-0.018089688581314895,2020-01-22,0.7107438016528925,0.09017333333333334,0.12332666666666667,0.08765366391184573,True
2020-01-23,Financials,0.032470000000000006,0.029220000000000006,0.8928571428571428,True,0.026089285714285718,2020-01-22,0.46875,0.01531,0.01531,0.007176562500000001,True
2020-01-23,Healthcare,0.020309999999999998,0.020309999999999998,0.8937499999999999,True,0.018152062499999996,2020-01-22,0.5562130177514792,0.05644416666666667,0.06406916666666666,0.03563610453648915,True
2020-01-23,Industrials,0.029595238095238098,-0.04878476190476191,0.653061224489796,True,-0.03185943634596696,2020-01-22,0.40624999999999994,-0.01411142857142857,-0.01411142857142857,-0.0057327678571428555,True
2020-01-23,Materials,0.09407,0.17681,0.8950617283950618,True,0.15825586419753088,2020-01-22,0.46875,-0.059199999999999996,-0.059199999999999996,-0.027749999999999997,True
2020-01-23,RealEstate,0.18839999999999998,0.18839999999999998,0.46875,True,0.08831249999999999,2020-01-22,0.4285714285714285,0.0103,0.03378,0.014477142857142853,True
2020-01-23,Tech,0.03489592592592593,0.04286703703703704,0.5246913580246912,True,0.0224919638774577,2020-01-22,0.4591836734693878,0.148316,0.15244200000000002,0.06999887755102042,True
2020-01-23,Utilities,-0.028099999999999997,0.00954,0.71875,True,0.006856875,2020-01-22,0.6975308641975309,0.10610250000000002,0.13003583333333335,0.0907040072016461,True
2020-01-24,Comm,0.11109024242424241,0.09442478787878787,0.6770833333333334,True,0.06393345012626263,2020-01-23,0.671487603305785,0.17530257142857142,0.2689197142857143,0.18057625442739078,True
2020-01-24,Consumer,0.07866423076923076,0.08385038461538462,0.7797731568998109,True,0.06538427911880179,2020-01-23,0.8832644628099173,0.12958566666666665,0.12329166666666666,0.10889914772727272,True
2020-01-24,Energy,0.18136166666666667,0.18136166666666667,0.9821428571428572,True,0.1781230654761905,2020-01-23,0.9342560553633217,0.06157333333333333,-0.019362666666666688,-0.018089688581314895,True
2020-01-24,Financials,-0.02652,-0.05799,0.5,True,-0.028995,2020-01-23,0.8928571428571428,0.032470000000000006,0.029220000000000006,0.026089285714285718,True
2020-01-24,Healthcare,0.2246453333333333,0.2246453333333333,0.943877551020408,True,0.2120376870748299,2020-01-23,0.8937499999999999,0.020309999999999998,0.020309999999999998,0.018152062499999996,True
2020-01-24,Industrials,0.04934533333333334,0.04934533333333334,0.4834710743801653,True,0.023857041322314053,2020-01-23,0.653061224489796,0.029595238095238098,-0.04878476190476191,-0.03185943634596696,True
2020-01-24,Materials,0.089688,0.089688,0.43388429752066116,True,0.03891421487603306,2020-01-23,0.8950617283950618,0.09407,0.17681,0.15825586419753088,True
2020-01-24,RealEstate,0.03612,0.03612,0.24,True,0.008668799999999999,2020-01-23,0.46875,0.18839999999999998,0.18839999999999998,0.08831249999999999,True
