experiment_id,date,fund_id,fund_name,asset_family,method,rebalance_schedule,rebalanced,gross_return,turnover,transaction_cost,net_return,growth_of_1_gross,growth_of_1_net,drawdown_net,method_label,schedule_label,schedule_role,transaction_cost_bps
combined_risk_parity__biweekly,2022-04-06,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0010379836206654666,0.0,0.0,0.0010379836206654666,1.388667668443766,1.3860028437866494,-0.01090315392830743,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-07,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.003110807068381987,0.0,0.0,0.003110807068381987,1.3929875456423946,1.3903144312298985,-0.007826264468233202,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-08,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.002521888917131177,0.0,0.0,0.002521888917131177,1.396500505495452,1.3938206497853447,-0.0053241125207270645,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-11,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,-0.014322256211560993,0.029328331852712202,2.93283318527122e-05,-0.014351584543413705,1.3764994674561717,1.3738171148915945,-0.01959928761318086,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-12,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.000499394363918599,0.0,0.0,0.000499394363918599,1.3771868835321563,1.3745031914158263,-0.01910968102303312,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-13,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.008331684101690547,0.0,0.0,0.008331684101690547,1.388661169594738,1.3859551178034684,-0.010937212746910618,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-14,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0017400806356862187,0.0,0.0,-0.0017400806356862187,1.386244787183997,1.3835434441410484,-0.012658261750487565,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-18,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0005000968727176923,0.0,0.0,-0.0005000968727176923,1.385551530501105,1.3828515383913644,-0.013152028266089744,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-19,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.011033183259936873,0.0,0.0,0.011033183259936873,1.4008385744532097,1.3981087928357219,-0.0022639537442525892,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-20,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.00237765184799121,0.0,0.0,0.00237765184799121,1.4041692808784958,1.4014330087907005,0.0,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-21,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.011163719553745524,0.0,0.0,-0.011163719553745524,1.3884935288207838,1.3857878037071993,-0.01116371955374551,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-22,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.020768807590584908,0.0,0.0,-0.020768807590584908,1.3596561738799327,1.3570066434506254,-0.03170067000092336,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-25,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0022242570008288885,0.0,0.0,-0.0022242570008288885,1.35663194911646,1.353988311923759,-0.033854416564571777,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-26,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,-0.019942955869157144,0.018873479122154112,1.8873479122154112e-05,-0.019961829348279298,1.3295766980245418,1.3269602283015722,-0.05314044982670352,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-27,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0012432262982421645,0.0,0.0,0.0012432262982421645,1.331229662741056,1.3286099401541183,-0.05196328913318626,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-28,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.015419623005945148,0.0,0.0,0.015419623005945148,1.3517567222748545,1.349096604553246,-0.03734492045582383,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-04-29,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.03389284436410449,0.0,0.0,-0.03389284436410449,1.305941842068661,1.303371883302981,-0.06997203924312922,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-02,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0006603819044931111,0.0,0.0,0.0006603819044931111,1.3068042624294836,1.3042326065095393,-0.06935786560717283,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-03,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.004482654468935736,0.0,0.0,0.004482654468935736,1.3126622143964874,1.310079030631641,-0.06518611848445688,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-04,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.03044596297972431,0.0,0.0,0.03044596297972431,1.3526274795808857,1.349965648298765,-0.036724809654902324,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-05,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.023928220576604823,0.0,0.0,-0.023928220576604823,1.3202615108914972,1.3176633724954327,-0.05977427088545084,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-06,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0024683510705266615,0.0,0.0,-0.0024683510705266615,1.317002641977713,1.3144109166993398,-0.06209507807044745,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-09,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0336984679539472,0.0,0.0,-0.0336984679539472,1.2726216706517632,1.2701172825446287,-0.0937010370259399,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-10,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,-0.0043839080935993684,0.03294541686737053,3.294541686737053e-05,-0.004416853510466739,1.267042614209703,1.2645073605665171,-0.09770402678208412,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-11,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.007322428548311355,0.0,0.0,-0.007322428548311355,1.2577647851994869,1.255248095769955,-0.10431102457540142,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-12,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0014401958104203983,0.0,0.0,0.0014401958104203983,1.2595762127736254,1.2570558988185212,-0.10302105706555509,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-13,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.018879559583372594,0.0,0.0,0.018879559583372594,1.2833564569324838,1.2807885605598954,-0.08608648966739374,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-16,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0005049050351458429,0.0,0.0,0.0005049050351458429,1.284004430069476,1.2814352371530793,-0.08562505013433896,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-17,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.014071323754594633,0.0,0.0,0.014071323754594633,1.3020720721073173,1.299466727245606,-0.07275858418168801,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-18,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.026714242192384965,0.0,0.0,-0.026714242192384965,1.267288203421102,1.264752458373021,-0.09752913593466839,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-19,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0002085043050666117,0.0,0.0,-0.0002085043050666117,1.2670239683749285,1.2644887520406067,-0.09771730499502307,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-20,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0015364262968272863,0.0,0.0,0.0015364262968272863,1.2689706573186503,1.2664315458112843,-0.09633101413524525,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-23,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.014860318509742296,0.0,0.0,0.014860318509742296,1.2878279654659224,1.285251121952825,-0.08290220517791935,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-24,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,0.007170610496974135,0.041539828350050524,4.153982835005052e-05,0.007129070668624084,1.2970624781933893,1.294413768028155,-0.07636415018859344,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-25,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.005742447279694815,0.0,0.0,0.005742447279694815,1.304510791092885,1.3018468708491677,-0.07106022001541545,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-26,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.006460515852564403,0.0,0.0,0.006460515852564403,1.312938603738582,1.3102574731959,-0.06505878984074742,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-27,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0140218961645989,0.0,0.0,0.0140218961645989,1.3313484925106978,1.3286297674339425,-0.0519491412718901,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-05-31,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0072154718658419,0.0,0.0,-0.0072154718658419,1.3217421849193558,1.3190430767269028,-0.05878977557042997,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-01,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.008761431053748627,0.0,0.0,-0.008761431053748627,1.3101618318953538,1.3074863717532357,-0.06703612405885284,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-02,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.011750635943092318,0.0,0.0,0.011750635943092318,1.325557066608491,1.3228501681082627,-0.05607320520461201,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-03,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.008309281423707838,0.0,0.0,-0.008309281423707838,1.3145426398988564,1.311858233780052,-0.06391655858594547,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-06,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0005856026504191212,0.0,0.0,0.0005856026504191212,1.3153124395528701,1.3126264614387277,-0.06336838564163982,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-07,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.00807053354667438,0.0,0.0,0.00807053354667438,1.3259277127206397,1.3232200573300215,-0.05580926877708492,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-08,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,-0.012547569820943528,0.02251782296885888,2.251782296885888e-05,-0.012570087643912388,1.3092905421677534,1.3065870652372003,-0.06767782902112673,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-09,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.021284439176932877,0.0,0.0,-0.021284439176932877,1.2814230272580505,1.278777092317792,-0.08752178356263252,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-10,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.02181468169089653,0.0,0.0,-0.02181468169089653,1.253469191807031,1.2508809770952691,-0.10742720540409068,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-13,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.04224915975797514,0.0,0.0,-0.04224915975797514,1.2005111716706758,1.198032306855759,-0.14513765599859563,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-14,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.008849589528240616,0.0,0.0,-0.008849589528240616,1.189887140577323,1.1874302126985143,-0.1527028368461577,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-15,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.011159218534018397,0.0,0.0,0.011159218534018397,1.2031653512098437,1.200681005935913,-0.14324766263927013,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-16,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.02661486637585262,0.0,0.0,-0.02661486637585262,1.171143266159338,1.1687250414029042,-0.1660500116153254,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-17,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0018640264072459132,0.0,0.0,-0.0018640264072459132,1.1689602241845487,1.1665465070629197,-0.16760451641599683,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-21,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.021088322442203405,0.0,0.0,0.021088322442203405,1.1936116343142629,1.1911470159476887,-0.15005069205874355,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-22,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.001215278232184697,0.0,0.0,-0.001215278232184697,1.1921610640773983,1.1896994409078756,-0.15108361695114503,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-23,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,0.008771104961329029,0.034752409054949834,3.4752409054949833e-05,0.008736352552274078,1.2026176339012309,1.2000930746548901,-0.14366718414142898,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-24,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.024533795874202704,0.0,0.0,0.024533795874202704,1.2321224094460803,1.2295359131785175,-0.1226580896367736,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-27,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.002646935348462633,0.0,0.0,-0.002646935348462633,1.2288610610868846,1.2262814111077212,-0.1249803569520016,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-28,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0113481964293199,0.0,0.0,-0.0113481964293199,1.2149157043813281,1.212365328776847,-0.13491025174082383,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-29,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.003247446432274855,0.0,0.0,-0.003247446432274855,1.2109703307116204,1.208428237315297,-0.1377195843574055,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-06-30,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.006261424832322596,0.0,0.0,-0.006261424832322596,1.2033879310116968,1.2008617547420912,-0.1431186883643355,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-01,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.011357252916932743,0.0,0.0,0.011357252916932743,1.217055112101381,1.2145002454089688,-0.13338687058829612,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-05,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.008031014810018482,0.0,0.0,-0.008031014810018482,1.2072809244714862,1.2047465759513183,-0.14034665346515807,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-06,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0015944211251250869,0.0,0.0,0.0015944211251250869,1.209205838681424,1.2066674493424372,-0.13897600400915844,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-07,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.01036813623440717,0.0,0.0,0.01036813623440717,1.2217430495523136,1.2191783418468443,-0.1300487899176317,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-08,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,-0.003305507620513114,0.017438070590455376,1.7438070590455374e-05,-0.0033229456911035692,1.2177045685917096,1.2151270784291175,-0.13293959054264526,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-11,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.00734492409676624,0.0,0.0,-0.00734492409676624,1.208760620963118,1.2062020622701304,-0.13930808343742052,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-12,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.00560612844072864,0.0,0.0,-0.00560612844072864,1.201984153667904,1.1994399385835723,-0.14413323286956714,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-13,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.001081972914619671,0.0,0.0,-0.001081972914619671,1.2006836393698332,1.198142177057312,-0.14505925753012527,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-14,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0025955194424162873,0.0,0.0,-0.0025955194424162873,1.1975672416396577,1.1950323757419807,-0.1472782728493197,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-15,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0157374988207824,0.0,0.0,0.0157374988207824,1.2164139546927693,1.213839196346017,-0.13385856567383037,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-18,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-8.866950268467339e-05,0.0,0.0,-8.866950268467339e-05,1.216306095872348,1.2137315658281376,-0.13393536600406675,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-19,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.021591057528274008,0.0,0.0,0.021591057528274008,1.2425674307603183,1.239937313889815,-0.1152361146682569,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-20,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0038833446618145974,0.0,0.0,-0.0038833446618145974,1.2377421131611306,1.2351222099409362,-0.11867195777932638,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-21,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.005340691119193491,0.0,0.0,0.005340691119193491,1.244352511472742,1.2417186161586866,-0.11396505693114212,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-22,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,-0.00250312641572183,0.025084379518041544,2.5084379518041545e-05,-0.0025282107952398713,1.2412377398308048,1.2385792897486638,-0.1162051400391686,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-25,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0027876128661089216,0.0,0.0,-0.0027876128661089216,1.2377776495373525,1.2351266101848644,-0.11866881796179629,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-26,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.002533052112626895,0.0,0.0,-0.002533052112626895,1.2346422942472295,1.2319979701155739,-0.12090127577438214,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-27,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.013278024357138608,0.0,0.0,0.013278024357138608,1.2510359047025978,1.2483564691707139,-0.10922858150178494,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-28,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.014585251774239373,0.0,0.0,0.014585251774239373,1.2692825783512984,1.2665640625775691,-0.09623645608969211,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-07-29,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.006477477457768023,0.0,0.0,0.006477477457768023,1.2775043276401066,1.2747682027417344,-0.09038234810686063,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-01,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.003492937107317807,0.0,0.0,-0.003492937107317807,1.2730420853693334,1.270315517583149,-0.09355958535662934,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-02,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.009573977686154565,0.0,0.0,-0.009573977686154565,1.2608540088504718,1.2581535451634323,-0.10223782566025363,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-03,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.005810638798999161,0.0,0.0,0.005810638798999161,1.2681803760741719,1.265464220968057,-0.09702125393776129,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-04,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.002364363361247605,0.0,0.0,-0.002364363361247605,1.265181936857529,1.2624722037290306,-0.09915622380093614,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-05,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,0.002865905636655143,0.02933586057515354,2.933586057515354e-05,0.0028365697760799895,1.2688078289017632,1.2660532942252694,-0.09660091757240019,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-08,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.002572037066214079,0.0,0.0,0.002572037066214079,1.2720712496676012,1.2693096302258193,-0.09427734164681245,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-09,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.001186204081994466,0.0,0.0,-0.001186204081994466,1.2705623135586577,1.2678039699611305,-0.0953517135613059,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-10,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.015711058467864615,0.0,0.0,0.015711058467864615,1.2905241923540431,1.2877225122589806,-0.0811387314402141,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-11,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.004265147565672593,0.0,0.0,0.004265147565672593,1.2960284684715035,1.2932148387974036,-0.07721965253742569,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-12,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.014484902217318301,0.0,0.0,0.014484902217318301,1.3148013141081742,1.3119469292833692,-0.06385326943636715,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-15,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.003703581253494374,0.0,0.0,0.003703581253494374,1.3196707876071752,1.3168058313362427,-0.06038617395453161,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-16,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0042700430702309914,0.0,0.0,0.0042700430702309914,1.3253058387087833,1.3224286489511798,-0.0563739824479329,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-17,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.0068743230430495265,0.0,0.0,-0.0068743230430495265,1.3161952582426593,1.3133378472169057,-0.06286077252441225,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-18,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0009327812037760412,0.0,0.0,0.0009327812037760412,1.3174229804400472,1.3145629040749973,-0.06198662666770183,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-19,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,True,-0.012475588754279284,0.01775016975757154,1.775016975757154e-05,-0.012493338924036855,1.3009873531206404,1.2981396241774223,-0.07370554565602128,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-22,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.014962666742986405,0.0,0.0,-0.014962666742986405,1.2815211129190562,1.2787159935949899,-0.08756538088224664,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-23,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.0005396462231443321,0.0,0.0,0.0005396462231443321,1.2822126809475227,1.2794060478514078,-0.08707298898617355,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-24,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.001006205048390569,0.0,0.0,0.001006205048390569,1.2835028498202026,1.2806933926756972,-0.08615439721887941,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-25,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,0.010999666150444279,0.0,0.0,0.010999666150444279,1.2976209526713687,1.2947805924362097,-0.07610240067523555,Risk Parity,Every 10 days,diagnostic experiment,10.0
combined_risk_parity__biweekly,2022-08-26,combined_risk_parity,Combined Risk Parity,combined,risk_parity,biweekly,False,-0.027691485942187462,0.0,0.0,-0.027691485942187462,1.2616879003021815,1.2589261938625451,-0.10168649805895813,Risk Parity,Every 10 days,diagnostic experiment,10.0
