fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,asset,asset_class,pretrade_weight,target_weight,individual_cap,combined_crypto_sleeve_cap
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,CVX,equity,0.007208776682743827,0.0066151840643656114,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,D,equity,0.012232280302841188,0.012842461713217476,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,DD,equity,0.013559829511173856,0.012467355690014503,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,DIS,equity,0.015379576110131703,0.014836684341959849,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,DOW,equity,0.006900643217963788,0.00790510638528091,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,DUK,equity,0.015273542138119364,0.014153019504657834,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,EA,equity,0.045007868775677314,0.042319173635852664,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,EOS-USD,crypto,0.005020840313924894,0.00552949698902946,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,ETC-USD,crypto,0.003894857339177884,0.005051405519539963,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,ETH-USD,crypto,0.0064749145664253615,0.005150269069844402,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,GE,equity,0.008940688024617964,0.008745662925791212,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,GILD,equity,0.05189762673712509,0.045430384066534955,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,GS,equity,0.008368388162684828,0.00950395356900543,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,INTC,equity,0.016047616877987052,0.013336065153774954,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,KO,equity,0.023273513682588665,0.023546664498863317,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,LTC-USD,crypto,0.004310381570716908,0.005382318073455434,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,MMM,equity,0.02137503167086662,0.023523728084690648,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,MRK,equity,0.029625319987210474,0.033950990574560004,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,MS,equity,0.006615204267230939,0.007976892393293656,0.1,0.3
