date,fund_id,fund_name,asset_family,method,rebalance_schedule,rebalanced,gross_return,turnover,transaction_cost,net_return,growth_of_1_gross,growth_of_1_net,drawdown_net,covariance_estimator,prototype_id
2022-11-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.003173631040366435,0.0,0.0,-0.003173631040366435,1.0845472933161617,1.0803329175267824,-0.06833512065272573,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.01440607675654529,0.0,0.0,0.01440607675654529,1.1001713648697777,1.0958962764592957,-0.05491348488947145,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-07,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.01126563730435197,0.0,0.0,0.01126563730435197,1.1125654964390346,1.108242246433076,-0.044266482989002265,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-08,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.00646439058731722,0.0,0.0,0.00646439058731722,1.1197575543619889,1.115406357179385,-0.03808824823765289,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-09,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.012914910775033667,0.0,0.0,-0.012914910775033667,1.1052959854577338,1.101000983598508,-0.05051125268512002,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-10,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.025402676515189748,0.0,0.0,0.025402676515189748,1.1333734618298545,1.1289693554277667,-0.026391697182267304,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-11,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.002491638303675147,0.0,0.0,-0.002491638303675147,1.1305495050999903,1.1261563721381074,-0.0288175769223441,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-14,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.002573318444180122,0.0,0.0,-0.002573318444180122,1.127640241206458,1.1232584131746535,-0.03131673856431327,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-15,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.007595439553607468,0.0,0.0,0.007595439553607468,1.136205164496757,1.1317900545550026,-0.023959163405487205,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-16,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0021009592619134375,0.0,0.0,-0.0021009592619134375,1.1338180437329737,1.1294122097573438,-0.02600978544113619,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-17,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0025158185949639444,0.0,0.0,0.0025158185949639444,1.1366705242507027,1.1322536059960306,-0.02355940274803603,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-18,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.008628890008391723,0.0,0.0,0.008628890008391723,1.146478729180243,1.1420236978237752,-0.01513380423462063,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-21,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0039390745955558346,0.0,0.0,0.0039390745955558346,1.150994794416702,1.1465222143593956,-0.01125434282285942,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-22,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.010048261887041082,0.0,0.0,0.010048261887041082,1.162560291541622,1.158042769828589,-0.0013191675198691577,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-23,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.00018779686629478694,0.0,0.0,0.00018779686629478694,1.1627786167212524,1.1582602466317982,-0.001131618389100586,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-25,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.001145198330942413,0.0,0.0,0.001145198330942413,1.1641102288523772,1.159586684333038,0.0,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-28,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.011322708562325666,0.0,0.0,-0.011322708562325666,1.1509293479966596,1.1464570222535815,-0.011322708562325645,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-29,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0035660037667698025,0.0,0.0,0.0035660037667698025,1.1550335663869016,1.1505452923133774,-0.00779708161693915,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-11-30,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.018278732130881166,0.0,0.0,0.018278732130881166,1.1761461155490642,1.1715758015160203,0.0,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,True,0.0016476902975871626,0.10845245730231017,0.00010845245730231017,0.0015392378402848525,1.1780840400921995,1.1733791353224756,0.0,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.003141788867294385,0.0,0.0,0.003141788867294385,1.1817853314140985,1.1770656448269474,0.0,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-05,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.01011678532518424,0.0,0.0,-0.01011678532518424,1.1698294629157304,1.1651575243845838,-0.010116785325184119,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-06,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.007866476866143321,0.0,0.0,-0.007866476866143321,1.160627026508371,1.1559918396735998,-0.017903678733606987,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-07,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0019759704320952373,0.0,0.0,0.0019759704320952373,1.162920391195442,1.1582760453685381,-0.015963085441315195,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-08,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.005002705544295972,0.0,0.0,0.005002705544295972,1.1687381394840504,1.1640705593625287,-0.011040238513060352,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-09,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.013787087378232376,0.0,0.0,-0.013787087378232376,1.152624644632711,1.1480214168461695,-0.024675113158236783,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-12,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.009057711844059704,0.0,0.0,0.009057711844059704,1.163064786528156,1.1584198640307715,-0.01584090137888383,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-13,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0029013560504935394,0.0,0.0,0.0029013560504935394,1.1664392515836655,1.161780852512289,-0.012985505423451227,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-14,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0013954954606293503,0.0,0.0,-0.0013954954606293503,1.1648114909029805,1.1601595926063621,-0.014362879670207995,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-15,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.014751616372023438,0.0,0.0,-0.014751616372023438,1.147628638643455,1.1430453633659101,-0.02890262035133906,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-16,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.007435338100025831,0.0,0.0,-0.007435338100025831,1.1390956317018686,1.1345464346256178,-0.03612305769707591,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-19,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0015280324839859474,0.0,0.0,-0.0015280324839859474,1.1373550565742616,1.1328128108189195,-0.03759589297547972,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-20,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.00017720397614499927,0.0,0.0,0.00017720397614499927,1.1375566004125752,1.1330135497532245,-0.03742535114105672,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-21,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.011653781912901572,0.0,0.0,0.011653781912901572,1.1508134369473653,1.1462174425664111,-0.026207716108366808,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-22,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.004546624320448488,0.0,0.0,-0.004546624320448488,1.1455811205866415,1.1410060224655163,-0.030635183789373577,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-23,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.005050410588335679,0.0,0.0,0.005050410588335679,1.1513667756078498,1.1467685713627311,-0.025739493457623275,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-27,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.002371263515536479,0.0,0.0,0.002371263515536479,1.1540969696358496,1.1494878618367674,-0.02342926506383125,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-28,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.010314903777655055,0.0,0.0,-0.010314903777655055,1.1421925704439726,1.1376310051483387,-0.03350249822677176,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-29,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.007680613333943214,0.0,0.0,0.007680613333943214,1.1509653099304555,1.1463687090155883,-0.02607920462742941,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2022-12-30,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0007281036988113494,0.0,0.0,-0.0007281036988113494,1.1501272878310915,1.1455340337183524,-0.026788319960889595,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,True,0.0017591039356583107,0.051427742033237786,5.142774203323779e-05,0.001707676193625073,1.1521504812696233,1.1474902349167204,-0.02512638954352897,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.008731568380221029,0.0,0.0,0.008731568380221029,1.1622105619811334,1.1575096243685314,-0.016614213951755552,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-05,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0015597323065316042,0.0,0.0,-0.0015597323065316042,1.1603978246206192,1.1557042192122826,-0.018148032532038894,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-06,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.015408747881076787,0.0,0.0,0.015408747881076787,1.1782781021419482,1.1735121741512213,-0.0030189231087859314,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-09,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.013738649279175286,0.0,0.0,-0.013738649279175286,1.1620901525432876,1.1573897019657151,-0.016716096462168872,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-10,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0026337767382919285,0.0,0.0,0.0026337767382919285,1.1651508385548544,1.160438008039891,-0.014126346189894057,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-11,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0029622769615848966,0.0,0.0,0.0029622769615848966,1.1686023380406767,1.163875546816455,-0.011205915378178943,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-12,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0034834455283555606,0.0,0.0,-0.0034834455283555606,1.164531575451803,1.1598212497473348,-0.014650325710719336,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-13,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0026355024347564054,0.0,0.0,0.0026355024347564054,1.167600701254257,1.162877961474926,-0.01205343424504357,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-17,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.005817486140007292,0.0,0.0,-0.005817486140007292,1.1608082003576476,1.1561129350515258,-0.017800799698390768,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-18,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.017876505464406164,0.0,0.0,-0.017876505464406164,1.1400570062208268,1.1354456758506066,-0.03535908906971774,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-19,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.002262325215191665,0.0,0.0,-0.002262325215191665,1.1374778265088976,1.1328769284676494,-0.03754142052612086,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-20,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.009042402321701847,0.0,0.0,0.009042402321701847,1.1477633586482061,1.1431208574358278,-0.02883848283254431,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-23,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0029834526830646653,0.0,0.0,0.0029834526830646653,1.1511876563200885,1.146531304425012,-0.025941068398461775,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-24,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0008727375161404259,0.0,0.0,-0.0008727375161404259,1.1501829716643002,1.1455306835422108,-0.02679116617100219,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-25,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0016165125206713316,0.0,0.0,0.0016165125206713316,1.1520422568390585,1.14738244823497,-0.025217961905889763,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-26,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0016863246604248983,0.0,0.0,0.0016863246604248983,1.1539849741066177,1.1493173075523673,-0.023574162916512376,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-27,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.004593671073729223,0.0,0.0,-0.004593671073729223,1.148683946711546,1.1440377218821276,-0.028059542039964636,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-30,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.004434616709390356,0.0,0.0,-0.004434616709390356,1.1435899736876505,1.1389643530844962,-0.03236972543536676,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-01-31,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.007675507854771533,0.0,0.0,0.007675507854771533,1.152367607513328,1.147706482922901,-0.02494267166243125,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,True,-0.013582388232000572,0.0478543155392399,4.78543155392399e-05,-0.013630242547539813,1.1367157032821005,1.1320629651872778,-0.03823293954542861,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.011048688786887959,0.0,0.0,-0.011048688786887959,1.1241564852373682,1.119555153797762,-0.04885920448187131,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.007736225293816907,0.0,0.0,-0.007736225293816907,1.1154597574020666,1.1108940228991286,-0.05621744396213968,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-06,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0007542037255623105,0.0,0.0,-0.0007542037255623105,1.114618473497319,1.1100561824883532,-0.05692924828202417,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-07,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.005732622941260719,0.0,0.0,0.005732622941260719,1.1210081609292426,1.1164197160261742,-0.05152297925549376,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-08,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.008280351311588195,0.0,0.0,-0.008280351311588195,1.111725819533591,1.107175368566294,-0.05937670219822677,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-09,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0018266884442491042,0.0,0.0,-0.0018266884442491042,1.1096950428258756,1.1051529041147765,-0.06109492790671289,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-10,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.012457251913913982,0.0,0.0,0.012457251913913982,1.123518793521979,1.118920072244728,-0.04939875090039525,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-13,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.008251396080499743,0.0,0.0,0.008251396080499743,1.132789392091214,1.1281527249432406,-0.04155496347945664,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-14,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.008435681321611654,0.0,0.0,-0.008435681321611654,1.1232335417750303,1.1186359880735115,-0.049640100371824425,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-15,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.00031565853500001577,0.0,0.0,0.00031565853500001577,1.1235881000292898,1.1189890950707049,-0.04934011115818526,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-16,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.011524356968255937,0.0,0.0,-0.011524356968255937,1.1106394696792679,1.1060934652955243,-0.060295855072600824,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-17,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.010472460000006855,0.0,0.0,0.010472460000006855,1.1222705970999127,1.1176769848671007,-0.05045484100300801,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-21,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.004942666992410081,0.0,0.0,-0.004942666992410081,1.1167235872630745,1.1121526797258217,-0.055148126518185236,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-22,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0049675005813774745,0.0,0.0,-0.0049675005813774745,1.1111762621941073,1.106628060642703,-0.0598416787490218,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-23,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0007403573431095812,0.0,0.0,0.0007403573431095812,1.1119989296993116,1.107447360853491,-0.05914562563219805,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-24,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.006455688256800394,0.0,0.0,-0.006455688256800394,1.1048202112672771,1.1002980259310045,-0.06521948816816359,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-27,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.00021201950486389128,0.0,0.0,-0.00021201950486389128,1.1045859678331207,1.1000647412883438,-0.0654176798694387,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-02-28,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.007811962934543889,0.0,0.0,-0.007811962934543889,1.0959569831943912,1.0914710763038007,-0.07271860231357863,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,True,-0.0033002834927808476,0.08040079020272592,8.040079020272591e-05,-0.0033806842829835733,1.0923400144539568,1.0877811571908094,-0.07585344796063997,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.006657757143538144,0.0,0.0,0.006657757143538144,1.0996125489883604,1.0950233399607028,-0.06970070465212375,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.006345593230300896,0.0,0.0,0.006345593230300896,1.1065902429351748,1.101971912653779,-0.06379740374141041,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-06,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.005339032401030518,0.0,0.0,0.005339032401030518,1.11249836409687,1.107855376400463,-0.05879898774605696,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-07,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.01140919643706885,0.0,0.0,-0.01140919643706885,1.099805651724971,1.0952156367872474,-0.06953733498163017,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-08,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.004605337040426403,0.0,0.0,-0.004605337040426403,1.0947406760198117,1.0901717996478968,-0.07382242915757331,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-09,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.012197273662888801,0.0,0.0,-0.012197273662888801,1.081387824404502,1.0768746758680274,-0.08511927044956791,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-10,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.003988282657120604,0.0,0.0,-0.003988282657120604,1.0770749440988083,1.0725797952743705,-0.08876807339656778,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-13,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.008019584419949807,0.0,0.0,0.008019584419949807,1.0857126375396213,1.0811814394897057,-0.08146037203501821,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-14,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.007936761184123745,0.0,0.0,0.007936761184123745,1.0943296794583584,1.0897625183716426,-0.07417014236970632,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-15,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0026902668372125993,0.0,0.0,0.0026902668372125993,1.0972737183039827,1.0926942703352551,-0.07167941300682223,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-16,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0025250781252516095,0.0,0.0,0.0025250781252516095,1.1000444201674857,1.0954534087348666,-0.06933533099938483,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-17,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.009950592913153936,0.0,0.0,-0.009950592913153936,1.0890983259560125,1.0845529978092192,-0.07859599625926506,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-20,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.012096470529046003,0.0,0.0,0.012096470529046003,1.1022725717591728,1.097672261184407,-0.06745025988267028,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-21,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0017172561686302312,0.0,0.0,-0.0017172561686302312,1.1003796873858074,1.0957872767227537,-0.06905168667644135,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-22,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.015209557151467986,0.0,0.0,-0.015209557151467986,1.0836433996421984,1.0791208375115875,-0.08321099825299871,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-23,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.005019986845961256,0.0,0.0,0.005019986845961256,1.0890832752541149,1.0845380099210984,-0.07860872952370679,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-24,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.01736075676322909,0.0,0.0,0.01736075676322909,1.1079905850907024,1.103366410511815,-0.06261267979320528,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-27,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.004141093979870114,0.0,0.0,0.004141093979870114,1.1125788782323742,1.1079355545119765,-0.058730870804690305,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-28,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0005203814675489406,0.0,0.0,0.0005203814675489406,1.1131578436617928,1.108512103641783,-0.05824105179388117,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-29,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.007363241998236911,0.0,0.0,0.007363241998236911,1.1213542942469104,1.1166743465188724,-0.05130665275423418,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-30,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0039037636512711414,0.0,0.0,0.0039037636512711414,1.1257317963809883,1.1210335792431196,-0.04760317814905357,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-03-31,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.008057917736957802,0.0,0.0,0.008057917736957802,1.134802850590104,1.130066775605028,-0.039928842905638584,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-04-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,True,0.007894152704834798,0.05899059464040671,5.899059464040671e-05,0.007835162110194391,1.1437611575825442,1.138921031987238,-0.03240652975248237,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-04-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.0049270675576584865,0.0,0.0,0.0049270675576584865,1.1493965460757791,1.1445325728546774,-0.027639131356223645,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-04-05,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.013191416938498918,0.0,0.0,0.013191416938498918,1.1645587151427355,1.1596305792228965,-0.014812313723262416,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-04-06,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.00036345832725952817,0.0,0.0,0.00036345832725952817,1.1649819837053368,1.16005205661346,-0.0144542390547715,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-04-10,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0016505735523792598,0.0,0.0,-0.0016505735523792598,1.1630590952540343,1.1581373053694306,-0.016080954822447202,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-04-11,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,-0.0004016616477269862,0.0,0.0,-0.0004016616477269862,1.1625919390214305,1.1576721260310618,-0.016476157367363187,ledoit_wolf,combined_minimum_variance__ledoit_wolf
2023-04-12,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,monthly,False,0.000663846963316897,0.0,0.0,0.000663846963316897,1.1633637221497266,1.1584406431564442,-0.015823248051081706,ledoit_wolf,combined_minimum_variance__ledoit_wolf
