date,ticker_count,covered_tickers,headline_count,coverage_breadth,plain_sentiment_index,plain_fear_greed_index,plain_standardized_score,finance_sentiment_index,finance_fear_greed_index,finance_standardized_score,standardization_basis,no_news_policy
2021-12-10,50,32,74,0.64,0.08221146363636364,54.110573181818175,-0.08528517104590255,0.08110226363636365,54.05511318181818,-0.3326926095401502,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-13,50,40,140,0.8,0.0864490051948052,54.322450259740265,0.03174831357961104,0.08679532034632034,54.339766017316016,-0.1868620534245378,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-14,50,38,93,0.76,0.11386156666666666,55.69307833333333,0.7888353054869953,0.12213556666666667,56.10677833333333,0.7183964108281452,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-15,50,37,106,0.74,0.10492091111111111,55.246045555555554,0.5419100399592295,0.1137829111111111,55.689145555555555,0.5044388715367278,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-16,50,40,127,0.8,0.062570475,53.12852375,-0.6277349169427026,0.063813725,53.19068625,-0.7755473591437845,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-17,50,36,110,0.72,0.039965752380952374,51.99828761904762,-1.2520378106406354,0.03987241904761905,51.99362095238095,-1.388816142337812,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-20,50,39,144,0.78,0.06910155615658851,53.45507780782942,-0.44735788096887935,0.06973696113396408,53.4868480566982,-0.6238206394872993,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-21,50,34,112,0.68,0.12503060267335003,56.2515301336675,1.0973045407127893,0.11934046086048454,55.96702304302422,0.6467983476286979,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-22,50,29,75,0.58,0.12196625000000001,56.098312500000006,1.0126724806993046,0.12175258333333333,56.087629166666666,0.7085860970848562,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-23,50,38,111,0.76,0.08416432254901961,54.20821612745098,-0.03135062423896261,0.0927293725490196,54.63646862745099,-0.03485827464164742,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-27,50,33,117,0.66,0.09621419999999999,54.81070999999999,0.3014459107211052,0.10827861666666667,55.41393083333334,0.3634435572877831,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-28,50,32,101,0.64,0.05684696515151515,52.84234825757576,-0.7858082461640392,0.06194896515151515,53.09744825757575,-0.823314135338199,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-29,50,29,66,0.58,0.07822828333333334,53.911414166666674,-0.19529364278034547,0.09513948333333333,54.75697416666667,0.026877944384946437,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-30,50,37,101,0.74,0.12366678095238096,56.18333904761905,1.0596381706697597,0.1129471976190476,55.647359880952386,0.48303164348509153,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2021-12-31,50,31,72,0.62,0.07840900952380953,53.920450476190474,-0.19030230156449657,0.0828808238095238,54.14404119047619,-0.28713388206718987,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-03,50,38,137,0.76,0.11106653131868133,55.55332656593407,0.7116413188523223,0.10911167417582418,55.45558370879121,0.3847827509803838,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-04,50,36,118,0.72,0.0786974954248366,53.93487477124182,-0.18233482565968284,0.08935638431372549,54.467819215686276,-0.12125909149353153,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-05,50,34,124,0.68,0.08242986161616163,54.12149308080808,-0.0792534009125776,0.08373452828282829,54.18672641414142,-0.26526580583976606,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-06,50,40,107,0.8,0.12587953333333332,56.293976666666666,1.1207505204095218,0.12913813333333335,56.456906666666676,0.8977707334922207,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-07,50,35,113,0.7,0.06529736666666666,53.26486833333334,-0.5524229395744751,0.0595352,52.97676,-0.8851439628476138,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-10,50,41,178,0.82,0.15166302619047617,57.58315130952381,1.8328454870954012,0.15593776428571426,57.796888214285715,1.584256971832997,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-11,50,36,102,0.72,0.06232863650793651,53.11643182539682,-0.6344140730176177,0.06870241428571427,53.43512071428571,-0.6503210855383751,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-12,50,40,153,0.8,0.11211922272727272,55.60596113636363,0.7407148139635066,0.11864372272727274,55.93218613636364,0.6289510443942982,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-13,50,40,167,0.8,0.13549703015873016,56.77485150793651,1.3863689577340537,0.1480079253968254,57.400396269841266,1.3811300974684046,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-14,50,42,174,0.84,0.10696962313797315,55.34848115689866,0.598491882093668,0.12287535573870574,56.143767786935285,0.7373464858546298,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-18,50,47,324,0.94,0.1106693856708998,55.53346928354499,0.7006728508331383,0.09900190021592925,54.95009501079646,0.12581572607860142,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-19,50,43,218,0.86,0.10458444001292826,55.229222000646416,0.5326172968549955,0.12360904037922861,56.18045201896143,0.756140192749172,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-20,50,45,182,0.9,0.16385072373737372,58.19253618686868,2.1694483720001623,0.16448872373737372,58.22443618686869,1.8032941667333509,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-21,50,44,177,0.88,0.11345309765724472,55.67265488286224,0.7775541060285615,0.13250056488413547,56.625028244206774,0.9839011354776042,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-24,50,47,222,0.94,0.10886233438228438,55.443116719114215,0.6507652555241578,0.11447147565212563,55.72357378260628,0.5220768040312389,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-25,50,43,202,0.86,0.097323301874596,54.866165093729805,0.3320773642180233,0.12658393001508295,56.32919650075414,0.8323435105943072,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-26,50,41,230,0.82,0.108951536832471,55.447576841623544,0.6532288711462104,0.13107518601884272,56.55375930094213,0.9473893276402526,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-27,50,46,233,0.92,0.14838599720279722,57.41929986013986,1.7423396793392796,0.18562718569763573,59.28135928488179,2.3447666691418463,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-28,50,43,210,0.86,0.07643016132478633,53.82150806623932,-0.24495462699485263,0.09688209505494505,54.844104752747256,0.07151583390601444,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-01-31,50,47,212,0.94,0.13533559404761905,56.76677970238095,1.3819103747639145,0.15492560476190476,57.74628023809524,1.5583299885347794,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-01,50,41,236,0.82,0.07372267082244817,53.6861335411224,-0.3197307781450144,0.10515928563446893,55.257964281723446,0.2835402992825515,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-02,50,44,239,0.88,0.11336349498940775,55.66817474947039,0.7750794370951527,0.12468877587270885,56.23443879363544,0.7837981690339694,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-03,50,43,150,0.86,0.13524886507936507,56.76244325396825,1.3795150723856948,0.14758298095238095,57.37914904761905,1.3702449284267557,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-04,50,38,104,0.76,0.06678625873015873,53.33931293650793,-0.5113023454708903,0.07145506825396826,53.57275341269842,-0.5798104478554107,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-07,50,43,188,0.86,0.11896461082251082,55.94823054112554,0.9297724577295675,0.12408005526695527,56.20400276334776,0.7682054797321353,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-08,50,42,211,0.84,0.1227223300865801,56.136116504329,1.033554089992824,0.14156191522366524,57.078095761183256,1.2160122537211584,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-09,50,41,139,0.82,0.14523123113553113,57.261561556776556,1.655210559556378,0.1536482619047619,57.6824130952381,1.5256101986753765,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-10,50,45,162,0.9,0.09823429151138714,54.91171457556936,0.3572373042872859,0.12540181076604554,56.27009053830228,0.8020629221047175,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-11,50,42,133,0.84,0.08721864444444444,54.360932222222225,0.05300440323622141,0.10347795555555556,55.17389777777778,0.24047217034699617,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-14,50,45,237,0.9,0.10083318073870574,55.041659036935286,0.4290140782101037,0.1069968419108669,55.349842095543345,0.3306102420800982,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-15,50,41,158,0.82,0.1250469937908497,56.25234968954248,1.0977572347032634,0.1418216591503268,57.091082957516335,1.2226657271015415,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-16,50,39,145,0.78,0.10408284649859943,55.204142324929975,0.5187641614844366,0.1217790112044818,56.08895056022409,0.7092630605058937,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-17,50,47,200,0.94,0.06753906892151326,53.37695344607566,-0.49051104496309694,0.08274809943911161,54.13740497195558,-0.29053368462202006,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-18,50,44,139,0.88,0.03531608333333334,51.76580416666666,-1.3804535355352314,0.05041721666666667,52.52086083333334,-1.118705764160322,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-22,50,43,204,0.86,0.07995314285714286,53.99765714285715,-0.1476560402278002,0.09946940476190477,54.97347023809523,0.1377910938642327,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-23,50,43,117,0.86,0.03695471666666668,51.84773583333333,-1.3351973495182496,0.056773383333333344,52.83866916666666,-0.9558893077314924,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-24,50,38,130,0.76,0.05214704761904763,52.60735238095238,-0.9156117463046989,0.08841204761904763,54.420602380952374,-0.14544875837396196,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-25,50,40,125,0.8,0.03688115311355312,51.84405765567766,-1.337229046162065,0.07335651208791209,53.6678256043956,-0.531103992632213,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-02-28,50,39,187,0.78,0.09784710877733378,54.892355438866694,0.34654399451600354,0.08478677562437563,54.239338781218784,-0.23831195260997973,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-01,50,43,160,0.86,0.06548775852130326,53.27438792606516,-0.5471646496237732,0.08288950789473684,54.144475394736844,-0.2869114347879,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-02,50,36,146,0.72,0.09477876587301587,54.7389382936508,0.2618017313037554,0.09785976587301587,54.89298829365079,0.09655937138701695,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-03,50,39,138,0.78,0.06383956323676325,53.19197816183816,-0.5926849200052624,0.09405853260073262,54.70292663003663,-0.0008111608707677203,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-04,50,42,140,0.84,0.09011424761904763,54.50571238095239,0.13297589730721807,0.09965196190476192,54.9825980952381,0.14246738834399325,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-07,50,42,201,0.84,0.08141637912087912,54.07081895604395,-0.10724401443083041,0.09218676776556776,54.60933838827838,-0.04875737337772416,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-08,50,38,141,0.76,0.06212859682539682,53.10642984126984,-0.6399388190969485,0.0677217634920635,53.386088174603174,-0.6754409566162791,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-09,50,42,172,0.84,0.0676854119047619,53.38427059523809,-0.48646930778037517,0.07940177142857144,53.970088571428576,-0.37625158619655696,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-10,50,46,176,0.92,0.07170273589743589,53.585136794871794,-0.3755178470694554,0.08538134542124542,54.26906727106227,-0.2230817435071218,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-11,50,38,129,0.76,0.10165223412698414,55.082611706349205,0.45163489993009354,0.09431211984126983,54.71560599206349,0.005684605849189455,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-14,50,43,160,0.86,0.14869214206349204,57.434607103174606,1.7507948648172682,0.1623987992063492,58.11993996031746,1.7497596821627088,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-15,50,41,162,0.82,0.1122683575036075,55.613417875180374,0.7448336555872629,0.12622475115440115,56.31123755772006,0.8231429605793055,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-16,50,35,149,0.7,0.09498372965367965,54.74918648268399,0.2674624723589828,0.10577455108225108,55.28872755411255,0.2993006380566008,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-17,50,34,148,0.68,0.05031945245310245,52.51597262265513,-0.9660867275657605,0.057022132756132764,52.85110663780663,-0.9495174641844513,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-18,50,41,110,0.82,0.10127212747252747,55.06360637362637,0.441137019098272,0.10920348644688645,55.46017432234432,0.38713456920903966,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-21,50,48,218,0.96,0.10953571948051949,55.47678597402598,0.6693629739074396,0.12529321948051947,56.26466097402597,0.799281300848446,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-22,50,37,134,0.74,0.04398305238095238,52.19915261904762,-1.1410870125653976,0.056386623809523806,52.81933119047619,-0.9657963505230236,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-23,50,31,126,0.62,0.07766140303030303,53.883070151515156,-0.21094988504115395,0.08613855454545455,54.30692772727272,-0.20368544494468002,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-24,50,37,168,0.74,0.06235942281052281,53.117971140526144,-0.6335638091982027,0.07504956336996337,53.752478168498165,-0.48773561909010826,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-25,50,34,138,0.68,0.115958275,55.797913750000006,0.8467427216407141,0.11743337499999999,55.871668750000005,0.5979473690132402,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-28,50,39,186,0.78,0.1253713988095238,56.26856994047619,1.1067167338000463,0.12022782738095238,56.011391369047615,0.6695286943916032,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-29,50,43,147,0.86,0.06308365432900433,53.154182716450215,-0.613561801639204,0.07295348528138529,53.647674264069266,-0.541427730181237,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-30,50,36,102,0.72,0.16895321984126985,58.44766099206349,2.3103703880067,0.15949696984126985,57.974848492063494,1.6754278404787788,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-03-31,50,43,143,0.86,0.11860473015873016,55.930236507936506,0.9198331833765666,0.12062673015873017,56.031336507936516,0.6797467928373221,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-01,50,35,139,0.7,0.1055724507048507,55.27862253524254,0.5599044237251976,0.11529937378177378,55.76496868908869,0.5432838375818644,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-04,50,43,211,0.86,0.08065750668810034,54.03287533440502,-0.12820274344138538,0.09097508988137765,54.54875449406889,-0.0797951214077763,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-05,50,44,150,0.88,0.08626155842490842,54.31307792124542,0.02657136171724751,0.09232035842490842,54.616017921245415,-0.04533538038941838,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-06,50,37,119,0.74,0.10802462857142857,55.40123142857143,0.6276292865234071,0.11707942857142857,55.85397142857143,0.58888085041991,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-07,50,40,131,0.8,0.08352333492063492,54.176166746031754,-0.04905358118159441,0.08946616825396825,54.473308412698415,-0.11844691977738385,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-08,50,35,132,0.7,0.13056867955182072,56.52843397759104,1.2502565357015485,0.1375293962184874,56.87646981092437,1.11271721925516,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-11,50,40,216,0.8,0.11906442226923403,55.9532211134617,0.9325290752764233,0.12241963287529463,56.120981643764736,0.7256729118869558,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-12,50,42,137,0.84,0.14505863578643577,57.25293178932179,1.6504437779552517,0.1461059929292929,57.30529964646465,1.3324111256461986,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-13,50,38,148,0.76,0.10328878333333334,55.16443916666667,0.49683352600577635,0.10970351666666668,55.48517583333334,0.3999430987460163,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-14,50,40,187,0.8,0.09329190666666667,54.66459533333333,0.22073728115814584,0.11070553714285714,55.535276857142854,0.42561036515959755,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-18,50,41,149,0.82,0.10951582279942279,55.47579113997114,0.6688134623831006,0.12204079682539684,56.10203984126984,0.7159688329276481,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-19,50,46,156,0.92,0.08129346746031746,54.06467337301587,-0.1106386194720445,0.11888455317460318,55.94422765873016,0.6351200393390258,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-20,50,39,132,0.78,0.08044938333333333,54.02246916666667,-0.13395074640593763,0.11229521666666667,55.614760833333335,0.46633081830339024,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-21,50,48,190,0.96,0.09350775346700083,54.67538767335004,0.22669859217775118,0.10500831604010026,55.250415802005016,0.27967313599488797,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-22,50,44,148,0.88,0.06166663650793651,53.083331825396826,-0.652697354904907,0.09610269206349206,54.8051346031746,0.05155102809563535,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-25,50,47,277,0.94,0.14359150652236655,57.179575326118325,1.6099242342995586,0.155352958975469,57.76764794877345,1.569276885043544,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-26,50,45,212,0.9,0.10819848210678211,55.4099241053391,0.6324308170278944,0.12184093903318903,56.09204695165945,0.7108493734761498,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-27,50,42,207,0.84,0.0786514380952381,53.93257190476191,-0.18360684852981157,0.0974899966810967,54.87449983405484,0.08708754462694189,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-28,50,44,211,0.88,0.08255790032467532,54.127895016233765,-0.07571719577626303,0.1359995498917749,56.79997749458875,1.0735294240228153,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-04-29,50,40,194,0.8,0.08737707825877825,54.36885391293891,0.0573800680216345,0.10797660923520923,55.39883046176046,0.3557074826403162,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-02,50,42,166,0.84,0.107501058008658,55.3750529004329,0.6131691835218649,0.11221015324675325,55.61050766233766,0.46415187534479035,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-03,50,37,150,0.74,0.09771320793650794,54.8856603968254,0.3428458875405292,0.11247708571428572,55.62385428571428,0.47098948687209036,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-04,50,38,143,0.76,0.037889933288209374,51.894496664410475,-1.3093683025131992,0.06894180181823009,53.44709009091151,-0.6441890515937859,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-05,50,43,166,0.86,0.08251104523809523,54.125552261904765,-0.07701125129861515,0.12831253571428572,56.41562678571429,0.876622628695921,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-06,50,42,150,0.84,0.05737202619047619,52.86860130952381,-0.7713069788175775,0.06568952619047619,53.28447630952381,-0.7274977533334199,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-09,50,41,165,0.82,0.06795513108558109,53.397756554279056,-0.47902013585692227,0.07352645403485404,53.676322701742706,-0.5267508428407185,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-10,50,42,141,0.84,0.10832941489621489,55.416470744810745,0.6360469516162459,0.12759405012210012,56.379702506105,0.8582182531894845,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-11,50,39,140,0.78,0.0675144246031746,53.37572123015873,-0.4911916779224714,0.06952159126984128,53.476079563492064,-0.6293374485857651,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-12,50,42,164,0.84,0.0879168899159664,54.395844495798315,0.07228872163857672,0.08371582030812325,54.18579101540616,-0.2657450201694358,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-13,50,38,143,0.76,0.08240293275613275,54.12014663780664,-0.0799971289168243,0.07974510764790764,53.98725538239538,-0.36745685353337026,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-16,50,40,206,0.8,0.0623922800976801,53.119614004884006,-0.6326563484079484,0.06899372414529914,53.44968620726496,-0.6428590346596399,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-17,50,45,199,0.9,0.11420977615619674,55.71048880780983,0.7984522424249219,0.1107736535964036,55.538682679820184,0.42735520291677853,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-18,50,41,148,0.82,0.06596594846980976,53.298297423490496,-0.5339578797986785,0.06784959735318445,53.392479867659226,-0.6721664269554257,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-19,50,37,149,0.74,0.11651452792207792,55.82572639610389,0.8621054542313168,0.11601320714285715,55.80066035714286,0.561569043811868,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-20,50,42,153,0.84,0.13069988595583162,56.534994297791584,1.2538802270458822,0.13138491494133886,56.569245747066944,0.9553231922254599,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-23,50,45,186,0.9,0.10452774945515964,55.226387472757985,0.5310516028247366,0.11021038133921762,55.51051906696088,0.41292669628232537,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-24,50,39,118,0.78,0.1531622111111111,57.65811055555555,1.874250351906794,0.19714944722222225,59.85747236111111,2.639915284630125,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-25,50,40,147,0.8,0.09349229855699855,54.67461492784993,0.22627175460053914,0.09528451067821068,54.76422553391054,0.03059289391609141,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-26,50,43,162,0.86,0.13466415996240602,56.73320799812031,1.3633665399471713,0.14306416829573934,57.153208414786974,1.254493233638996,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2022-05-27,50,40,101,0.8,0.07561520317460318,53.78076015873015,-0.2674623454029226,0.10160670317460319,55.080335158730165,0.19253908461649696,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
