variant,variant_label,kind,rebalance_date,asset,sector,signal_source_date,raw_finance_signal_lag1,coverage_confidence_lag1,coverage_adjusted_signal_lag1,sector_signal_z,base_target_weight,pretrade_weight,target_weight,individual_cap,view_scale_annual,is_primary,turnover,transaction_cost
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,AMGN,Healthcare,2022-04-29,0.1440343333333333,0.8175803402646503,0.1177596392564587,0.4708898883014549,0.02556929116715417,0.03685345572007409,0.036505101276043145,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,AMT,RealEstate,2022-04-29,0.14292,0.6913580246913579,0.0988088888888888,0.45633743630986606,0.02140960580087557,2.710245014333873e-18,0.024202380029927854,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,BA,Industrials,2022-04-29,0.2221973333333333,0.949074074074074,0.2108817283950617,1.4916466681566063,0.012493182891024725,0.020557043293781125,0.05185648154203667,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,CAT,Industrials,2022-04-29,0.2221973333333333,0.949074074074074,0.2108817283950617,1.4916466681566063,0.018470708666517264,0.09814972412356625,0.06301737277606097,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,CCI,RealEstate,2022-04-29,0.14292,0.6913580246913579,0.0988088888888888,0.45633743630986606,0.0219257711455194,3.047509180626137e-18,0.025049962224920206,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,CMCSA,Comm,2022-04-29,0.123791,0.6805555555555556,0.0842466527777777,0.2065254224177537,0.0183668855118753,0.0217966442357117,0.018905011015005108,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,COP,Energy,2022-04-29,-0.0103217777777777,0.8345719381688466,-0.0086142660853481,-1.544898233044215,0.014648236575590248,5.677885294992021e-19,0.0,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,CVX,Energy,2022-04-29,-0.0103217777777777,0.8345719381688466,-0.0086142660853481,-1.544898233044215,0.02034589795792395,0.0,0.0,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,D,Utilities,2022-04-29,0.1802266666666666,0.3703703703703703,0.0667506172839506,0.9435376836621441,0.027511005516173435,0.10443304435100179,0.05407972993702876,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,DD,Materials,2022-04-29,0.0,0.0,0.0,-1.4101026821208262,0.013287728403195797,0.004327172444843774,0.011136016522328925,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,DIS,Consumer,2022-04-29,0.1099287532467532,0.9619140625,0.1057420136211444,0.025493702071787947,0.017559495470257265,3.702774172866497e-18,8.409956387849792e-19,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,DOW,Materials,2022-04-29,0.0,0.0,0.0,-1.4101026821208262,0.016482271830475362,0.016689466625596613,0.0030195799067727997,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,DUK,Utilities,2022-04-29,0.1802266666666666,0.3703703703703703,0.0667506172839506,0.9435376836621441,0.031113297742329942,0.054201580633311014,0.03962745939256394,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,EA,Comm,2022-04-29,0.123791,0.6805555555555556,0.0842466527777777,0.2065254224177537,0.029441989970732364,0.03976846826319132,0.021146511532065166,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,GE,Industrials,2022-04-29,0.2221973333333333,0.949074074074074,0.2108817283950617,1.4916466681566063,0.012390718067227663,0.051352255792734745,0.07150668200427522,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,GILD,Healthcare,2022-04-29,0.1440343333333333,0.8175803402646503,0.1177596392564587,0.4708898883014549,0.02968672417350286,0.00576930854460195,0.022812612747034132,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,GS,Financials,2022-04-29,0.15678,0.4199999999999999,0.0658475999999999,0.6373398155531449,0.013945098597437162,4.07772361499029e-18,0.010862497297602686,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,INTC,Tech,2022-04-29,0.0102097835497835,0.8882030178326474,0.0090683605603358,-1.2767697013077164,0.015595201254589323,0.03279375365720518,6.532423994329531e-19,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,KO,Consumer,2022-04-29,0.1099287532467532,0.9619140625,0.1057420136211444,0.025493702071787947,0.028187992465589846,0.0,0.0,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,MMM,Industrials,2022-04-29,0.2221973333333333,0.949074074074074,0.2108817283950617,1.4916466681566063,0.019480079445644397,0.07529420187120509,0.09550104832111228,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,MRK,Healthcare,2022-04-29,0.1440343333333333,0.8175803402646503,0.1177596392564587,0.4708898883014549,0.03366024161522173,0.023293942755565438,0.027875441841322453,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,MS,Financials,2022-04-29,0.15678,0.4199999999999999,0.0658475999999999,0.6373398155531449,0.013473521349363544,1.2397991401689536e-18,0.004865778603690701,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,NEE,Utilities,2022-04-29,0.1802266666666666,0.3703703703703703,0.0667506172839506,0.9435376836621441,0.02420651741399531,0.09112690174729178,0.03145861474468708,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,NEM,Materials,2022-04-29,0.0,0.0,0.0,-1.4101026821208262,0.03358123221575369,0.04338666162718265,0.021940233885547875,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,NKE,Consumer,2022-04-29,0.1099287532467532,0.9619140625,0.1057420136211444,0.025493702071787947,0.015845626694137544,2.830054243352285e-18,1.9180654640673736e-19,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,NUE,Materials,2022-04-29,0.0,0.0,0.0,-1.4101026821208262,0.011661191061232007,0.03216162490601227,0.01403596038662721,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,NVDA,Tech,2022-04-29,0.0102097835497835,0.8882030178326474,0.0090683605603358,-1.2767697013077164,0.009741964602556118,0.0006965781039901562,0.0,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,O,RealEstate,2022-04-29,0.14292,0.6913580246913579,0.0988088888888888,0.45633743630986606,0.020950651728027715,0.0,0.02003316707199593,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,OXY,Energy,2022-04-29,-0.0103217777777777,0.8345719381688466,-0.0086142660853481,-1.544898233044215,0.010980202143639095,0.0,9.046158967595497e-19,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,PLD,RealEstate,2022-04-29,0.14292,0.6913580246913579,0.0988088888888888,0.45633743630986606,0.017502559191280482,5.965740262949248e-18,0.031647918382979895,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,PSA,RealEstate,2022-04-29,0.14292,0.6913580246913579,0.0988088888888888,0.45633743630986606,0.022632820798985695,0.0,0.03330637944233675,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,QCOM,Tech,2022-04-29,0.0102097835497835,0.8882030178326474,0.0090683605603358,-1.2767697013077164,0.011933652462852497,0.012638255236914,0.0,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,SBUX,Consumer,2022-04-29,0.1099287532467532,0.9619140625,0.1057420136211444,0.025493702071787947,0.016338519866540238,0.0,0.0,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,SHW,Materials,2022-04-29,0.0,0.0,0.0,-1.4101026821208262,0.023814574641492354,3.1567819844706417e-18,0.00830911771962458,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,SLB,Energy,2022-04-29,-0.0103217777777777,0.8345719381688466,-0.0086142660853481,-1.544898233044215,0.014707413820428889,0.0,0.0,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,SO,Utilities,2022-04-29,0.1802266666666666,0.3703703703703703,0.0667506172839506,0.9435376836621441,0.02930973702425501,0.08228835441168782,0.027382420463513978,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,T,Comm,2022-04-29,0.123791,0.6805555555555556,0.0842466527777777,0.2065254224177537,0.02232408648853556,0.0004824893732920259,0.02743756418850965,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,TMUS,Comm,2022-04-29,0.123791,0.6805555555555556,0.0842466527777777,0.2065254224177537,0.018813929325890263,0.018953899783646148,0.012312397561570137,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,TTWO,Comm,2022-04-29,0.123791,0.6805555555555556,0.0842466527777777,0.2065254224177537,0.022946311672828765,0.012496932750417598,0.011302003893521456,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,UPS,Industrials,2022-04-29,0.2221973333333333,0.949074074074074,0.2108817283950617,1.4916466681566063,0.016705533623038053,0.05394344198633491,0.07075536125542296,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,USB,Financials,2022-04-29,0.15678,0.4199999999999999,0.0658475999999999,0.6373398155531449,0.014843667492418281,3.1216750285059094e-18,0.015293817050370993,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,V,Financials,2022-04-29,0.15678,0.4199999999999999,0.0658475999999999,0.6373398155531449,0.015558539116615902,0.0,0.007688266436346415,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,WFC,Financials,2022-04-29,0.15678,0.4199999999999999,0.0658475999999999,0.6373398155531449,0.013398128736138732,0.0,0.011346580901453126,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,WMT,Consumer,2022-04-29,0.1099287532467532,0.9619140625,0.1057420136211444,0.025493702071787947,0.033003128231092076,0.0,0.0,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,XOM,Energy,2022-04-29,-0.0103217777777777,0.8345719381688466,-0.0086142660853481,-1.544898233044215,0.01859859415266193,0.0,5.412977852084611e-19,0.1,0.01,False,0.37389669587000696,0.000373896695870007
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,ABBV,Healthcare,2022-05-31,0.3701425,0.8873456790123457,0.3284443479938271,1.690764674324336,0.0319447455697366,0.028558708089825503,0.1,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,ABT,Healthcare,2022-05-31,0.3701425,0.8873456790123457,0.3284443479938271,1.690764674324336,0.020418416247421346,0.029622879226819516,0.1,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,ADBE,Tech,2022-05-31,0.2999933333333333,0.8401920438957475,0.2520520118884316,1.0356277742521356,0.015043163252514896,0.0,0.010619327750659779,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,AEP,Utilities,2022-05-31,0.2110116666666666,0.8999999999999999,0.1899104999999999,0.20461044313737525,0.030017435021333926,0.015623683377441114,0.00011968044385455358,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,AMD,Tech,2022-05-31,0.2999933333333333,0.8401920438957475,0.2520520118884316,1.0356277742521356,0.009651547131750303,7.27463011414994e-19,0.024883086761758013,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,AMGN,Healthcare,2022-05-31,0.3701425,0.8873456790123457,0.3284443479938271,1.690764674324336,0.029668430773744182,0.03961696327429503,0.1,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,AMT,RealEstate,2022-05-31,0.095115,0.3749999999999999,0.0356681249999999,-0.8777713802917609,0.02007678586117748,0.025149772302641732,0.0,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,BA,Industrials,2022-05-31,0.319073,0.6446280991735538,0.2056834214876033,1.2138165435329906,0.011685690513975645,0.044765902561652464,0.016899649549322906,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,CAT,Industrials,2022-05-31,0.319073,0.6446280991735538,0.2056834214876033,1.2138165435329906,0.017245820199559215,0.06317516371958025,0.01649339862633615,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,CCI,RealEstate,2022-05-31,0.095115,0.3749999999999999,0.0356681249999999,-0.8777713802917609,0.02161536542572411,0.025082114882897903,0.017218292703258444,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,CMCSA,Comm,2022-05-31,0.1156493333333333,0.4649999999999999,0.05377694,-0.6859971921681307,0.01941733417149394,0.02058764954722493,0.007873633725517725,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,COP,Energy,2022-05-31,0.2274128937728937,0.9131113423517168,0.2076532927010554,0.3577847372072088,0.013972156113213114,0.0,0.012820406698450887,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,CVX,Energy,2022-05-31,0.2274128937728937,0.9131113423517168,0.2076532927010554,0.3577847372072088,0.019526136604186378,0.0,0.015489916173488608,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,D,Utilities,2022-05-31,0.2110116666666666,0.8999999999999999,0.1899104999999999,0.20461044313737525,0.02945524327786718,0.05455259291116828,0.036165671518806154,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,DD,Materials,2022-05-31,0.07277,0.46875,0.0341109375,-1.086455741457087,0.013602501126510555,0.011261538017156226,1.611983831854752e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,DIS,Consumer,2022-05-31,0.1305944444444444,0.8801775147928994,0.1149462935568704,-0.5464218525052515,0.01646326103452279,8.13594217626233e-19,0.0,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,DOW,Materials,2022-05-31,0.07277,0.46875,0.0341109375,-1.086455741457087,0.017241199629122204,0.0030498547389380746,1.4951991642520654e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,DUK,Utilities,2022-05-31,0.2110116666666666,0.8999999999999999,0.1899104999999999,0.20461044313737525,0.033659304284900625,0.03993744135273278,3.007470612456212e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,EA,Comm,2022-05-31,0.1156493333333333,0.4649999999999999,0.05377694,-0.6859971921681307,0.028472411755422266,0.02428628548825684,0.004159039792340108,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,GE,Industrials,2022-05-31,0.319073,0.6446280991735538,0.2056834214876033,1.2138165435329906,0.012644886040735645,0.07343006043568441,0.021482770654467055,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,GILD,Healthcare,2022-05-31,0.3701425,0.8873456790123457,0.3284443479938271,1.690764674324336,0.032658658375370665,0.02437844877298238,0.1,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,GS,Financials,2022-05-31,0.0492666666666666,0.9429065743944636,0.0464538638985005,-1.3059580060318192,0.014825902272429477,0.011434083309654534,0.0,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,INTC,Tech,2022-05-31,0.2999933333333333,0.8401920438957475,0.2520520118884316,1.0356277742521356,0.01563550130707616,6.560758617630545e-19,0.02043048387561269,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,KO,Consumer,2022-05-31,0.1305944444444444,0.8801775147928994,0.1149462935568704,-0.5464218525052515,0.024936321999229363,0.0,0.0,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,MMM,Industrials,2022-05-31,0.319073,0.6446280991735538,0.2056834214876033,1.2138165435329906,0.020753151506387218,0.09764473057712243,0.057685113864702264,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,MRK,Healthcare,2022-05-31,0.3701425,0.8873456790123457,0.3284443479938271,1.690764674324336,0.03608621789009543,0.02828428203788506,0.1,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,MS,Financials,2022-05-31,0.0492666666666666,0.9429065743944636,0.0464538638985005,-1.3059580060318192,0.01358954440189627,0.005085627371561234,0.0,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,NEE,Utilities,2022-05-31,0.2110116666666666,0.8999999999999999,0.1899104999999999,0.20461044313737525,0.022638998322496294,0.03297104814369854,0.03610374656640766,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,NEM,Materials,2022-05-31,0.07277,0.46875,0.0341109375,-1.086455741457087,0.033814590878373414,0.019981593112315444,0.01748990177657375,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,NKE,Consumer,2022-05-31,0.1305944444444444,0.8801775147928994,0.1149462935568704,-0.5464218525052515,0.015055803685356866,1.78757714011475e-19,3.3306996061916545e-19,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,NUE,Materials,2022-05-31,0.07277,0.46875,0.0341109375,-1.086455741457087,0.011792809070028443,0.011745748167993472,4.717736012081051e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,NVDA,Tech,2022-05-31,0.2999933333333333,0.8401920438957475,0.2520520118884316,1.0356277742521356,0.009287282519504898,0.0,0.019986740423824857,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,O,RealEstate,2022-05-31,0.095115,0.3749999999999999,0.0356681249999999,-0.8777713802917609,0.021508181673503265,0.01933616640505134,0.0,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,OXY,Energy,2022-05-31,0.2274128937728937,0.9131113423517168,0.2076532927010554,0.3577847372072088,0.01071423865473409,1.1128989878110574e-18,0.020744594175266792,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,PLD,RealEstate,2022-05-31,0.095115,0.3749999999999999,0.0356681249999999,-0.8777713802917609,0.016133270906144474,0.024612147500236117,3.2501173728458666e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,PSA,RealEstate,2022-05-31,0.095115,0.3749999999999999,0.0356681249999999,-0.8777713802917609,0.021021046099606033,0.028986277392164368,0.03706484501366495,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,QCOM,Tech,2022-05-31,0.2999933333333333,0.8401920438957475,0.2520520118884316,1.0356277742521356,0.012080070082549231,0.0,0.019750619735187134,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,SBUX,Consumer,2022-05-31,0.1305944444444444,0.8801775147928994,0.1149462935568704,-0.5464218525052515,0.014294370558604727,0.0,1.0378013727347432e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,SHW,Materials,2022-05-31,0.07277,0.46875,0.0341109375,-1.086455741457087,0.023451686945056897,0.00793886362106414,5.060764400958563e-19,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,SLB,Energy,2022-05-31,0.2274128937728937,0.9131113423517168,0.2076532927010554,0.3577847372072088,0.012471808727460895,0.0,0.018531208784934278,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,SO,Utilities,2022-05-31,0.2110116666666666,0.8999999999999999,0.1899104999999999,0.20461044313737525,0.03152586189816359,0.02785960212774559,0.011475798505869283,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,T,Comm,2022-05-31,0.1156493333333333,0.4649999999999999,0.05377694,-0.6859971921681307,0.022889916313001843,0.030286429232880156,0.0022297260282389112,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,TMUS,Comm,2022-05-31,0.1156493333333333,0.4649999999999999,0.05377694,-0.6859971921681307,0.018304650329520045,0.013031954914227982,0.0007813338362611282,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,TTWO,Comm,2022-05-31,0.1156493333333333,0.4649999999999999,0.05377694,-0.6859971921681307,0.01855341569960642,0.011515791320583562,1.8322123981408704e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,UPS,Industrials,2022-05-31,0.319073,0.6446280991735538,0.2056834214876033,1.2138165435329906,0.017229055638738052,0.0706613931198037,0.0245581704620776,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,USB,Financials,2022-05-31,0.0492666666666666,0.9429065743944636,0.0464538638985005,-1.3059580060318192,0.016321753195222093,0.01634386794263693,4.512965797082324e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,V,Financials,2022-05-31,0.0492666666666666,0.9429065743944636,0.0464538638985005,-1.3059580060318192,0.014998806282854804,0.007498338286349426,0.0,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,WFC,Financials,2022-05-31,0.0492666666666666,0.9429065743944636,0.0464538638985005,-1.3059580060318192,0.013422807824874235,0.011702996717728445,3.094898585261516e-18,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,WMT,Consumer,2022-05-31,0.1305944444444444,0.8801775147928994,0.1149462935568704,-0.5464218525052515,0.034514648662934584,0.0,0.006412745453314115,0.1,0.01,False,0.5529492115747036,0.0005529492115747036
